data_e_hora_utc,chuva_corrigida,nivel_corrigido,total_chuva_dois_dias,total_chuva_tres_dias,ocorrencia_alagamento
2019-01-02T07:30:00,0.0,0.47,,,0.47
2019-01-02T07:45:00,0.0,0.47,,,0.47
2019-01-02T08:00:00,0.0,0.46,,,0.46
2019-01-02T08:15:00,0.0,0.46,,,0.46
2019-01-02T08:30:00,0.0,0.46,,,0.46
2019-01-02T08:45:00,0.0,0.44,,,0.44
2019-01-02T09:00:00,0.0,0.45,,,0.45
2019-01-02T09:15:00,0.0,0.44,,,0.44
2019-01-02T09:30:00,0.0,0.47,,,0.47
2019-01-02T09:45:00,0.0,0.45,,,0.45
2019-01-02T10:00:00,0.0,0.44,,,0.44
2019-01-02T10:15:00,0.0,0.43,,,0.43
2019-01-02T10:30:00,0.0,0.46,,,0.46
2019-01-02T10:45:00,0.0,0.44,,,0.44
2019-01-02T11:00:00,0.0,0.46,,,0.46
2019-01-02T11:15:00,0.0,0.45,,,0.45
2019-01-02T11:30:00,0.0,0.46,,,0.46
2019-01-02T11:45:00,0.0,0.45,,,0.45
2019-01-02T12:00:00,0.0,0.44,,,0.44
2019-01-02T12:15:00,0.0,0.46,,,0.46
2019-01-02T12:30:00,0.0,0.46,,,0.46
2019-01-02T12:45:00,0.0,0.47,,,0.47
2019-01-02T13:00:00,0.0,0.46,,,0.46
2019-01-02T13:15:00,0.0,0.47,,,0.47
2019-01-02T13:30:00,0.0,0.46,,,0.46
2019-01-02T13:45:00,0.0,0.46,,,0.46
2019-01-02T14:00:00,0.0,0.47,,,0.47
2019-01-02T14:15:00,0.0,0.48,,,0.48
2019-01-02T14:30:00,0.0,0.48,,,0.48
2019-01-02T14:45:00,0.0,0.47,,,0.47
2019-01-02T15:00:00,0.0,0.47,,,0.47
2019-01-02T15:15:00,0.0,0.48,,,0.48
2019-01-02T15:30:00,0.0,0.48,,,0.48
2019-01-02T15:45:00,0.0,0.47,,,0.47
2019-01-02T16:00:00,0.0,0.47,,,0.47
2019-01-02T16:15:00,0.0,0.47,,,0.47
2019-01-02T16:30:00,0.0,0.47,,,0.47
2019-01-02T16:45:00,0.0,0.49,,,0.49
2019-01-02T17:00:00,0.0,0.48,,,0.48
2019-01-02T17:15:00,0.0,0.48,,,0.48
2019-01-02T17:30:00,0.0,0.48,,,0.48
2019-01-02T17:45:00,0.0,0.47,,,0.47
2019-01-02T18:00:00,0.0,0.47,,,0.47
2019-01-02T18:15:00,0.0,0.48,,,0.48
2019-01-02T18:30:00,8.2,0.65,,,0.65
2019-01-02T18:45:00,2.2,1.34,,,1.34
2019-01-02T19:00:00,0.8,1.66,,,1.66
2019-01-02T19:15:00,0.6,1.38,,,1.38
2019-01-02T19:30:00,0.0,1.08,,,1.08
2019-01-02T19:45:00,0.0,0.86,,,0.86
2019-01-02T20:00:00,0.0,0.73,,,0.73
2019-01-02T20:15:00,0.0,0.66,,,0.66
2019-01-02T20:30:00,0.0,0.6,,,0.6
2019-01-02T20:45:00,0.0,0.6,,,0.6
2019-01-02T21:00:00,0.0,0.57,,,0.57
2019-01-02T21:15:00,0.0,0.55,,,0.55
2019-01-02T21:30:00,0.0,0.53,0.0,,0.53
2019-01-02T21:45:00,0.0,0.51,0.0,,0.51
2019-01-02T22:00:00,0.0,0.53,0.0,,0.53
2019-01-02T22:15:00,0.0,0.52,0.0,,0.52
2019-01-02T22:30:00,0.4,0.5,0.0,,0.5
2019-01-02T22:45:00,1.6,0.64,0.0,,0.64
2019-01-02T23:00:00,1.0,1.41,0.0,,1.41
2019-01-02T23:15:00,0.8,1.78,0.0,,1.78
2019-01-02T23:30:00,0.2,1.52,0.0,,1.52
2019-01-02T23:45:00,0.2,1.24,0.0,,1.24
2019-01-03T00:00:00,0.0,1.01,0.0,,1.01
2019-01-03T00:15:00,0.0,0.84,0.0,,0.84
2019-01-03T00:30:00,0.0,0.72,0.0,,0.72
2019-01-03T00:45:00,0.0,0.68,0.0,,0.68
2019-01-03T01:00:00,0.0,0.62,0.0,,0.62
2019-01-03T01:15:00,0.0,0.61,0.0,,0.61
2019-01-03T01:30:00,0.0,0.59,0.0,,0.59
2019-01-03T01:45:00,0.0,0.56,0.0,,0.56
2019-01-03T02:00:00,0.0,0.57,0.0,,0.57
2019-01-03T02:15:00,0.0,0.58,0.0,,0.58
2019-01-03T02:30:00,0.0,0.56,0.0,,0.56
2019-01-03T02:45:00,0.0,0.55,0.0,,0.55
2019-01-03T03:00:00,0.0,0.56,0.0,,0.56
2019-01-03T03:15:00,0.0,0.55,0.0,,0.55
2019-01-03T03:30:00,0.0,0.55,0.0,,0.55
2019-01-03T03:45:00,0.0,0.54,0.0,,0.54
2019-01-03T04:00:00,0.0,0.54,0.0,,0.54
2019-01-03T04:15:00,0.0,0.54,0.0,,0.54
2019-01-03T04:30:00,0.0,0.54,0.0,,0.54
2019-01-03T04:45:00,0.0,0.54,0.0,,0.54
2019-01-03T05:00:00,0.0,0.54,0.2,,0.54
2019-01-03T05:15:00,0.0,0.54,0.0,,0.54
2019-01-03T05:30:00,0.0,0.55,0.0,,0.55
2019-01-03T05:45:00,0.0,0.55,0.0,,0.55
2019-01-03T06:00:00,0.0,0.54,0.0,,0.54
2019-01-03T06:15:00,0.0,0.54,0.0,,0.54
2019-01-03T06:30:00,0.0,0.54,0.0,,0.54
2019-01-03T06:45:00,0.0,0.54,0.0,,0.54
2019-01-03T07:00:00,0.0,0.53,0.0,,0.53
2019-01-03T07:15:00,0.0,0.52,0.0,,0.52
2019-01-03T07:30:00,0.0,0.51,0.0,,0.51
2019-01-03T07:45:00,0.0,0.52,0.0,,0.52
2019-01-03T08:00:00,0.0,0.52,0.0,,0.52
2019-01-03T08:15:00,0.0,0.53,0.0,,0.53
2019-01-03T08:30:00,0.0,0.54,0.0,,0.54
2019-01-03T08:45:00,0.0,0.54,0.0,,0.54
2019-01-03T09:00:00,0.0,0.51,0.0,,0.51
2019-01-03T09:15:00,0.0,0.51,0.0,,0.51
2019-01-03T09:30:00,0.0,0.51,0.0,,0.51
2019-01-03T09:45:00,0.0,0.53,0.0,,0.53
2019-01-03T10:00:00,0.0,0.51,0.0,,0.51
2019-01-03T10:15:00,0.0,0.52,0.0,,0.52
2019-01-03T10:30:00,0.0,0.51,0.0,,0.51
2019-01-03T10:45:00,0.0,0.5,0.0,,0.5
2019-01-03T11:00:00,0.0,0.53,0.0,,0.53
2019-01-03T11:15:00,0.0,0.51,0.0,,0.51
2019-01-03T11:30:00,0.0,0.52,0.0,,0.52
2019-01-03T11:45:00,0.0,0.53,0.0,,0.53
2019-01-03T12:00:00,0.0,0.5,0.0,,0.5
2019-01-03T12:15:00,0.0,0.51,0.0,,0.51
2019-01-03T12:30:00,0.0,0.51,0.0,,0.51
2019-01-03T12:45:00,0.0,0.51,0.0,,0.51
2019-01-03T13:00:00,0.0,0.53,0.0,,0.53
2019-01-03T13:15:00,0.0,0.52,0.0,,0.52
2019-01-03T13:30:00,0.0,0.51,0.0,,0.51
2019-01-03T13:45:00,0.0,0.52,0.0,,0.52
2019-01-03T14:00:00,0.0,0.52,0.0,,0.52
2019-01-03T14:15:00,0.0,0.54,0.0,,0.54
2019-01-03T14:30:00,0.0,0.52,0.0,,0.52
2019-01-03T14:45:00,0.0,0.52,0.0,,0.52
2019-01-03T15:00:00,0.0,0.53,0.0,,0.53
2019-01-03T15:15:00,0.0,0.53,5.2,,0.53
2019-01-03T15:30:00,0.0,0.53,5.4,,0.53
2019-01-03T15:45:00,0.0,0.53,0.4,,0.53
2019-01-03T16:00:00,0.0,0.53,0.0,,0.53
2019-01-03T16:15:00,0.0,0.54,0.0,,0.54
2019-01-03T16:30:00,0.0,0.52,0.0,,0.52
2019-01-03T16:45:00,0.0,0.54,0.0,,0.54
2019-01-03T17:00:00,0.0,0.53,0.0,,0.53
2019-01-03T17:15:00,0.0,0.53,0.0,,0.53
2019-01-03T17:30:00,0.0,0.54,0.0,,0.54
2019-01-03T17:45:00,0.0,0.53,0.0,,0.53
2019-01-03T18:00:00,0.0,0.55,0.0,,0.55
2019-01-03T18:15:00,0.0,0.51,0.0,,0.51
2019-01-03T18:30:00,0.0,0.53,8.2,,0.53
2019-01-03T18:45:00,0.0,0.51,2.2,,0.51
2019-01-03T19:00:00,0.0,0.52,0.8,,0.52
2019-01-03T19:15:00,0.0,0.55,0.6,,0.55
2019-01-03T19:30:00,0.0,0.53,0.0,,0.53
2019-01-03T19:45:00,0.0,0.53,0.0,,0.53
2019-01-03T20:00:00,0.0,0.53,0.0,,0.53
2019-01-03T20:15:00,0.0,0.53,0.0,,0.53
2019-01-03T20:30:00,0.0,0.52,0.0,,0.52
2019-01-03T20:45:00,0.0,0.52,0.0,,0.52
2019-01-03T21:00:00,0.0,0.51,0.0,,0.51
2019-01-03T21:15:00,1.6,0.53,0.0,,0.53
2019-01-03T21:30:00,1.8,0.89,0.0,,0.89
2019-01-03T21:45:00,0.4,0.77,0.0,,0.77
2019-01-03T22:00:00,0.0,0.66,0.0,,0.66
2019-01-03T22:15:00,0.0,0.59,0.0,,0.59
2019-01-03T22:30:00,0.0,0.55,0.4,,0.55
2019-01-03T22:45:00,0.0,0.54,1.6,,0.54
2019-01-03T23:00:00,0.0,0.53,1.0,,0.53
2019-01-03T23:15:00,0.0,0.54,0.8,,0.54
2019-01-03T23:30:00,0.0,0.51,0.2,,0.51
2019-01-03T23:45:00,0.0,0.51,0.2,,0.51
2019-01-04T00:00:00,0.0,0.52,0.0,0.0,0.52
2019-01-04T00:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T00:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T00:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T01:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T01:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T01:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T01:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T02:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T02:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T02:30:00,0.0,0.5,0.2,0.2,0.5
2019-01-04T02:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T03:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T03:15:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T03:30:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T03:45:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T04:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T04:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T04:30:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T04:45:00,0.0,0.52,0.0,0.0,0.52
2019-01-04T05:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T05:15:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T05:30:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T05:45:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T06:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T06:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T06:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T06:45:00,0.0,0.52,0.0,0.0,0.52
2019-01-04T07:00:00,0.0,0.52,0.0,0.0,0.52
2019-01-04T07:15:00,0.0,0.52,0.0,0.0,0.52
2019-01-04T07:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T07:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T08:00:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T08:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T08:30:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T08:45:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T09:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T09:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T09:30:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T09:45:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T10:00:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T10:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T10:30:00,0.0,0.48,0.0,0.0,0.48
2019-01-04T10:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T11:00:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T11:15:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T11:30:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T11:45:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T12:00:00,0.0,0.47,0.0,0.0,0.47
2019-01-04T12:15:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T12:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T12:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T13:00:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T13:15:00,0.0,0.49,0.0,0.0,0.49
2019-01-04T13:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T13:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T14:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T14:15:00,0.0,0.52,0.0,0.0,0.52
2019-01-04T14:30:00,0.0,0.52,0.0,0.0,0.52
2019-01-04T14:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T15:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-04T15:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T15:30:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T15:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-04T16:00:00,0.0,0.52,8.2,8.2,0.52
2019-01-04T16:15:00,0.0,0.51,2.2,2.2,0.51
2019-01-04T16:30:00,3.8,0.52,0.8,0.8,0.52
2019-01-04T16:45:00,0.4,0.6,0.6,0.6,0.6
2019-01-04T17:00:00,0.0,0.59,0.0,0.0,0.59
2019-01-04T17:15:00,0.0,0.57,0.0,0.0,0.57
2019-01-04T17:30:00,0.0,0.56,0.0,0.0,0.56
2019-01-04T17:45:00,0.0,0.54,0.0,5.2,0.54
2019-01-04T18:00:00,0.0,0.51,0.0,5.4,0.51
2019-01-04T18:15:00,0.2,0.53,0.0,0.4,0.53
2019-01-04T18:30:00,1.4,0.56,0.0,0.0,0.56
2019-01-04T18:45:00,1.6,0.58,0.0,0.0,0.58
2019-01-04T19:00:00,1.4,0.63,0.0,0.0,0.63
2019-01-04T19:15:00,2.4,0.78,0.0,0.0,0.78
2019-01-04T19:30:00,0.4,0.93,0.0,0.0,0.93
2019-01-04T19:45:00,0.2,0.93,0.0,0.0,0.93
2019-01-04T20:00:00,0.0,0.81,0.4,0.4,0.81
2019-01-04T20:15:00,0.0,0.69,1.6,1.6,0.69
2019-01-04T20:30:00,0.0,0.62,1.0,1.0,0.62
2019-01-04T20:45:00,2.0,0.59,0.8,0.8,0.59
2019-01-04T21:00:00,0.0,0.56,0.2,0.2,0.56
2019-01-04T21:15:00,0.2,0.54,1.8,1.8,0.54
2019-01-04T21:30:00,0.0,0.53,1.8,1.8,0.53
2019-01-04T21:45:00,0.0,0.53,0.4,0.4,0.53
2019-01-04T22:00:00,0.4,0.53,0.0,0.0,0.53
2019-01-04T22:15:00,3.4,0.72,0.0,0.0,0.72
2019-01-04T22:30:00,2.6,1.0,0.0,0.0,1.0
2019-01-04T22:45:00,0.0,1.06,0.0,0.0,1.06
2019-01-04T23:00:00,0.2,1.03,0.0,0.0,1.03
2019-01-04T23:15:00,0.0,0.85,0.0,0.0,0.85
2019-01-04T23:30:00,0.8,0.69,0.0,0.0,0.69
2019-01-04T23:45:00,1.6,0.69,0.0,0.0,0.69
2019-01-05T00:00:00,0.0,0.64,0.0,0.0,0.64
2019-01-05T00:15:00,0.2,0.62,0.0,0.0,0.62
2019-01-05T00:30:00,0.6,0.6,0.0,0.0,0.6
2019-01-05T00:45:00,0.0,0.62,0.0,0.0,0.62
2019-01-05T01:00:00,2.0,0.63,0.0,0.0,0.63
2019-01-05T01:15:00,1.8,0.63,0.0,0.0,0.63
2019-01-05T01:30:00,0.4,0.6,0.0,0.0,0.6
2019-01-05T01:45:00,1.0,0.62,0.0,0.0,0.62
2019-01-05T02:00:00,0.2,0.6,0.0,0.0,0.6
2019-01-05T02:15:00,0.0,0.62,0.0,0.0,0.62
2019-01-05T02:30:00,0.0,0.61,0.0,0.0,0.61
2019-01-05T02:45:00,0.0,0.58,0.0,0.0,0.58
2019-01-05T03:00:00,0.0,0.55,0.0,0.0,0.55
2019-01-05T03:15:00,0.0,0.55,0.0,0.0,0.55
2019-01-05T03:30:00,0.0,0.54,0.0,0.0,0.54
2019-01-05T03:45:00,0.0,0.54,0.0,0.0,0.54
2019-01-05T04:00:00,0.0,0.53,0.0,0.0,0.53
2019-01-05T04:15:00,0.0,0.53,0.0,0.0,0.53
2019-01-05T04:30:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T04:45:00,0.0,0.53,0.0,0.0,0.53
2019-01-05T05:00:00,0.0,0.54,0.0,0.2,0.54
2019-01-05T05:15:00,0.0,0.53,0.0,0.0,0.53
2019-01-05T05:30:00,0.0,0.53,0.0,0.0,0.53
2019-01-05T05:45:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T06:00:00,0.0,0.53,0.0,0.0,0.53
2019-01-05T06:15:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T06:30:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T06:45:00,0.0,0.54,0.0,0.0,0.54
2019-01-05T07:00:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T07:15:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T07:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T07:45:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T08:00:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T08:15:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T08:30:00,0.0,0.53,0.0,0.0,0.53
2019-01-05T08:45:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T09:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T09:15:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T09:30:00,0.0,0.52,0.0,0.0,0.52
2019-01-05T09:45:00,0.0,0.48,0.0,0.0,0.48
2019-01-05T10:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T10:15:00,0.0,0.48,0.0,0.0,0.48
2019-01-05T10:30:00,0.0,0.48,0.0,0.0,0.48
2019-01-05T10:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T11:00:00,0.0,0.49,0.0,0.0,0.49
2019-01-05T11:15:00,0.0,0.49,0.0,0.0,0.49
2019-01-05T11:30:00,0.0,0.49,0.0,0.0,0.49
2019-01-05T11:45:00,0.0,0.48,0.0,0.0,0.48
2019-01-05T12:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T12:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T12:30:00,0.0,0.48,0.0,0.0,0.48
2019-01-05T12:45:00,0.0,0.49,0.0,0.0,0.49
2019-01-05T13:00:00,0.0,0.48,0.0,0.0,0.48
2019-01-05T13:15:00,0.0,0.49,0.0,0.0,0.49
2019-01-05T13:30:00,0.0,0.49,0.0,0.0,0.49
2019-01-05T13:45:00,0.0,0.49,0.0,0.0,0.49
2019-01-05T14:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T14:15:00,0.0,0.48,0.0,0.0,0.48
2019-01-05T14:30:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T14:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T15:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T15:15:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T15:30:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T15:45:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T16:00:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T16:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T16:30:00,0.0,0.5,3.8,3.8,0.5
2019-01-05T16:45:00,0.0,0.51,0.4,0.4,0.51
2019-01-05T17:00:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T17:15:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T17:30:00,0.0,0.5,0.0,0.0,0.5
2019-01-05T17:45:00,0.0,0.51,0.0,0.0,0.51
2019-01-05T18:00:00,4.2,0.56,0.0,0.0,0.56
2019-01-05T18:15:00,0.2,0.6,0.2,0.2,0.6
2019-01-05T18:30:00,0.0,1.16,1.4,9.6,1.16
2019-01-05T18:45:00,0.0,1.17,3.2,5.4,1.17
2019-01-05T19:00:00,0.0,0.93,3.2,4.0,0.93
2019-01-05T19:15:00,0.0,0.74,2.8,3.4,0.74
2019-01-05T19:30:00,0.0,0.64,0.4,0.4,0.64
