DATA E HORA UTC;CHUVA (mm);NIVEL (m);CHUVA CORRIGIDA;NIVEL CORRIGIDO;EXTRAVASAMENTO
02/01/2018 02:45;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 03:00;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 03:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 03:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 03:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 04:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 04:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 04:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 04:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 05:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 05:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 05:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 05:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 06:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 06:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 06:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 06:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 07:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 07:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 07:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 07:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 08:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 08:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 08:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 08:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 09:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 09:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 09:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 09:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 10:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 10:15;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 10:30;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 10:45;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 11:00;0;0,37;0,00; 0,37 ;NÃO
02/01/2018 11:15;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 11:30;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 11:45;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 12:00;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 12:15;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 12:30;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 12:45;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 13:00;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 13:15;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 13:30;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 13:45;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 14:00;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 14:15;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 14:30;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 14:45;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 15:00;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 15:15;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 15:30;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 15:45;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 16:00;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 16:15;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 16:30;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 16:45;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 17:00;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 17:15;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 17:30;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 17:45;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 18:00;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 18:15;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 18:30;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 18:45;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 19:00;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 19:15;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 19:30;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 19:45;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 20:00;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 20:15;0,4;0,39;0,40; 0,39 ;NÃO
02/01/2018 20:30;0,2;0,39;0,20; 0,39 ;NÃO
02/01/2018 20:45;0;0,46;0,00; 0,46 ;NÃO
02/01/2018 21:00;0,2;0,46;0,20; 0,46 ;NÃO
02/01/2018 21:15;0;0,42;0,00; 0,42 ;NÃO
02/01/2018 21:30;0;0,40;0,00; 0,40 ;NÃO
02/01/2018 21:45;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 22:00;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 22:15;0;0,39;0,00; 0,39 ;NÃO
02/01/2018 22:30;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 22:45;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 23:00;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 23:15;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 23:30;0;0,38;0,00; 0,38 ;NÃO
02/01/2018 23:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 00:00;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 00:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 00:30;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 00:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 01:00;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 01:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 01:30;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 01:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 02:00;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 02:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 02:30;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 02:45;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 03:00;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 03:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 03:30;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 03:45;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 04:00;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 04:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 04:30;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 04:45;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 05:00;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 05:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 05:30;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 05:45;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 06:00;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 06:15;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 06:30;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 06:45;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 07:00;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 07:15;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 07:30;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 07:45;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 08:00;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 08:15;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 08:30;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 08:45;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 09:00;0;0,36;0,00; 0,36 ;NÃO
03/01/2018 09:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 09:30;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 09:45;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 10:00;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 10:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 10:30;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 10:45;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 11:00;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 11:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 11:30;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 11:45;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 12:00;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 12:15;0;0,37;0,00; 0,37 ;NÃO
03/01/2018 12:30;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 12:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 13:00;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 13:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 13:30;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 13:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 14:00;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 14:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 14:30;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 14:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 15:00;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 15:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 15:30;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 15:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 16:00;;;0,00; 0,38 ;NÃO
03/01/2018 16:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 16:30;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 16:45;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 17:00;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 17:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 17:30;;;0,00; 0,38 ;NÃO
03/01/2018 17:45;;;0,00; 0,38 ;NÃO
03/01/2018 18:00;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 18:15;0;0,38;0,00; 0,38 ;NÃO
03/01/2018 18:30;6,2;0,41;6,20; 0,41 ;NÃO
03/01/2018 18:45;;;0,00; 1,17 ;NÃO
03/01/2018 19:00;8,6;1,94;8,60; 1,94 ;NÃO
03/01/2018 19:15;0;1,37;0,00; 1,37 ;NÃO
03/01/2018 19:30;0;0,99;0,00; 0,99 ;NÃO
03/01/2018 19:45;0;0,76;0,00; 0,76 ;NÃO
03/01/2018 20:00;0;0,64;0,00; 0,64 ;NÃO
03/01/2018 20:15;0;0,56;0,00; 0,56 ;NÃO
03/01/2018 20:30;0;0,51;0,00; 0,51 ;NÃO
03/01/2018 20:45;0;0,48;0,00; 0,48 ;NÃO
03/01/2018 21:00;0;0,46;0,00; 0,46 ;NÃO
03/01/2018 21:15;;;0,00; 0,58 ;NÃO
03/01/2018 21:30;;;0,00; 0,70 ;NÃO
03/01/2018 21:45;;;0,00; 0,82 ;NÃO
03/01/2018 22:00;;;0,00; 0,94 ;NÃO
03/01/2018 22:15;;;0,00; 1,06 ;NÃO
03/01/2018 22:30;6,2;1,18;6,20; 1,18 ;NÃO
03/01/2018 22:45;;;0,00; 1,19 ;NÃO
03/01/2018 23:00;;;0,00; 1,20 ;NÃO
03/01/2018 23:15;;;0,00; 1,21 ;NÃO
03/01/2018 23:30;;;0,00; 1,22 ;NÃO
03/01/2018 23:45;;;0,00; 1,23 ;NÃO
04/01/2018 00:00;;;0,00; 1,24 ;NÃO
04/01/2018 00:15;10,2;1,25;10,20; 1,25 ;NÃO
04/01/2018 00:30;1;1,28;1,00; 1,28 ;NÃO
04/01/2018 00:45;0,4;1,16;0,40; 1,16 ;NÃO
04/01/2018 01:00;0,6;1,01;0,60; 1,01 ;NÃO
04/01/2018 01:15;0,2;0,89;0,20; 0,89 ;NÃO
04/01/2018 01:30;0,2;0,81;0,20; 0,81 ;NÃO
04/01/2018 01:45;4,4;0,78;4,40; 0,78 ;NÃO
04/01/2018 02:00;10,4;1,13;10,40; 1,13 ;NÃO
04/01/2018 02:15;2,6;1,76;2,60; 1,76 ;NÃO
04/01/2018 02:30;2,2;1,65;2,20; 1,65 ;NÃO
04/01/2018 02:45;3,6;1,51;3,60; 1,51 ;NÃO
04/01/2018 03:00;7,2;1,61;7,20; 1,61 ;NÃO
04/01/2018 03:15;3,2;1,75;3,20; 1,75 ;NÃO
04/01/2018 03:30;2,6;1,66;2,60; 1,66 ;NÃO
04/01/2018 03:45;3,8;1,73;3,80; 1,73 ;NÃO
04/01/2018 04:00;2,2;1,70;2,20; 1,70 ;NÃO
04/01/2018 04:15;1,4;1,56;1,40; 1,56 ;NÃO
04/01/2018 04:30;0,6;1,38;0,60; 1,38 ;NÃO
04/01/2018 04:45;0,2;1,21;0,20; 1,21 ;NÃO
04/01/2018 05:00;0,6;1,07;0,60; 1,07 ;NÃO
04/01/2018 05:15;1;0,98;1,00; 0,98 ;NÃO
04/01/2018 05:30;0,6;0,91;0,60; 0,91 ;NÃO
04/01/2018 05:45;0,2;0,86;0,20; 0,86 ;NÃO
04/01/2018 06:00;0,8;0,80;0,80; 0,80 ;NÃO
04/01/2018 06:15;0,6;0,78;0,60; 0,78 ;NÃO
04/01/2018 06:30;1;0,79;1,00; 0,79 ;NÃO
04/01/2018 06:45;0,4;0,81;0,40; 0,81 ;NÃO
04/01/2018 07:00;0,2;0,84;0,20; 0,84 ;NÃO
04/01/2018 07:15;0,8;0,84;0,80; 0,84 ;NÃO
04/01/2018 07:30;0,8;0,81;0,80; 0,81 ;NÃO
04/01/2018 07:45;0,8;0,79;0,80; 0,79 ;NÃO
04/01/2018 08:00;;79,00;0,00; 0,79 ;NÃO
04/01/2018 08:15;;;0,00; 0,80 ;NÃO
04/01/2018 08:30;;;0,00; 0,80 ;NÃO
04/01/2018 08:45;;;0,00; 0,81 ;NÃO
04/01/2018 09:00;;;0,00; 0,82 ;NÃO
04/01/2018 09:15;;;0,00; 0,82 ;NÃO
04/01/2018 09:30;;;0,00; 0,83 ;NÃO
04/01/2018 09:45;;;0,00; 0,84 ;NÃO
04/01/2018 10:00;;;0,00; 0,84 ;NÃO
04/01/2018 10:15;;;0,00; 0,85 ;NÃO
04/01/2018 10:30;;;0,00; 0,86 ;NÃO
04/01/2018 10:45;;;0,00; 0,86 ;NÃO
04/01/2018 11:00;7,8;0,87;7,80; 0,87 ;NÃO
04/01/2018 11:15;;;0,00; 0,82 ;NÃO
04/01/2018 11:30;;;0,00; 0,77 ;NÃO
04/01/2018 11:45;;;0,00; 0,72 ;NÃO
04/01/2018 12:00;0,8;0,67;0,80; 0,67 ;NÃO
04/01/2018 12:15;0,6;0,64;0,60; 0,64 ;NÃO
04/01/2018 12:30;0,2;0,62;0,20; 0,62 ;NÃO
04/01/2018 12:45;0;0,61;0,00; 0,61 ;NÃO
04/01/2018 13:00;0;0,62;0,00; 0,62 ;NÃO
04/01/2018 13:15;0;0,62;0,00; 0,62 ;NÃO
04/01/2018 13:30;0;0,59;0,00; 0,59 ;NÃO
04/01/2018 13:45;0;0,57;0,00; 0,57 ;NÃO
04/01/2018 14:00;0;0,55;0,00; 0,55 ;NÃO
04/01/2018 14:15;0;0,54;0,00; 0,54 ;NÃO
04/01/2018 14:30;0;0,53;0,00; 0,53 ;NÃO
04/01/2018 14:45;0;0,52;0,00; 0,52 ;NÃO
04/01/2018 15:00;0;0,51;0,00; 0,51 ;NÃO
04/01/2018 15:15;0,4;0,51;0,40; 0,51 ;NÃO
04/01/2018 15:30;0,4;0,51;0,40; 0,51 ;NÃO
04/01/2018 15:45;0,8;0,52;0,80; 0,52 ;NÃO
04/01/2018 16:00;1,8;0,56;1,80; 0,56 ;NÃO
04/01/2018 16:15;2,6;0,67;2,60; 0,67 ;NÃO
04/01/2018 16:30;1;0,83;1,00; 0,83 ;NÃO
04/01/2018 16:45;0,8;0,94;0,80; 0,94 ;NÃO
04/01/2018 17:00;0,4;0,89;0,40; 0,89 ;NÃO
04/01/2018 17:15;0;0,82;0,00; 0,82 ;NÃO
04/01/2018 17:30;0,2;0,74;0,20; 0,74 ;NÃO
04/01/2018 17:45;0,2;0,67;0,20; 0,67 ;NÃO
04/01/2018 18:00;0,2;0,62;0,20; 0,62 ;NÃO
04/01/2018 18:15;0;0,59;0,00; 0,59 ;NÃO
04/01/2018 18:30;0;0,58;0,00; 0,58 ;NÃO
04/01/2018 18:45;0,2;0,57;0,20; 0,57 ;NÃO
04/01/2018 19:00;0;0,55;0,00; 0,55 ;NÃO
04/01/2018 19:15;0;0,54;0,00; 0,54 ;NÃO
04/01/2018 19:30;0,2;0,53;0,20; 0,53 ;NÃO
04/01/2018 19:45;0;0,52;0,00; 0,52 ;NÃO
04/01/2018 20:00;0,2;0,51;0,20; 0,51 ;NÃO
04/01/2018 20:15;0;0,51;0,00; 0,51 ;NÃO
04/01/2018 20:30;0,2;0,50;0,20; 0,50 ;NÃO
04/01/2018 20:45;0,2;0,50;0,20; 0,50 ;NÃO
04/01/2018 21:00;0,2;0,50;0,20; 0,50 ;NÃO
04/01/2018 21:15;0;0,50;0,00; 0,50 ;NÃO
04/01/2018 21:30;0;0,50;0,00; 0,50 ;NÃO
04/01/2018 21:45;0,2;0,50;0,20; 0,50 ;NÃO
04/01/2018 22:00;0;0,50;0,00; 0,50 ;NÃO
04/01/2018 22:15;0;0,49;0,00; 0,49 ;NÃO
04/01/2018 22:30;0;0,49;0,00; 0,49 ;NÃO
04/01/2018 22:45;0;0,48;0,00; 0,48 ;NÃO
04/01/2018 23:00;0;0,48;0,00; 0,48 ;NÃO
04/01/2018 23:15;0;0,47;0,00; 0,47 ;NÃO
04/01/2018 23:30;0,2;0,47;0,20; 0,47 ;NÃO
04/01/2018 23:45;0;0,46;0,00; 0,46 ;NÃO
05/01/2018 00:00;0;0,46;0,00; 0,46 ;NÃO
05/01/2018 00:15;0;0,45;0,00; 0,45 ;NÃO
05/01/2018 00:30;0;0,45;0,00; 0,45 ;NÃO
05/01/2018 00:45;0;0,45;0,00; 0,45 ;NÃO
05/01/2018 01:00;0,2;0,45;0,20; 0,45 ;NÃO
05/01/2018 01:15;1;0,45;1,00; 0,45 ;NÃO
05/01/2018 01:30;0,4;0,47;0,40; 0,47 ;NÃO
05/01/2018 01:45;0;0,47;0,00; 0,47 ;NÃO
05/01/2018 02:00;0;0,49;0,00; 0,49 ;NÃO
05/01/2018 02:15;0;0,49;0,00; 0,49 ;NÃO
05/01/2018 02:30;0;0,49;0,00; 0,49 ;NÃO
05/01/2018 02:45;0;0,49;0,00; 0,49 ;NÃO
05/01/2018 03:00;0;0,48;0,00; 0,48 ;NÃO
05/01/2018 03:15;0;0,46;0,00; 0,46 ;NÃO
05/01/2018 03:30;0;0,45;0,00; 0,45 ;NÃO
05/01/2018 03:45;0;0,45;0,00; 0,45 ;NÃO
05/01/2018 04:00;0;0,44;0,00; 0,44 ;NÃO
05/01/2018 04:15;0;0,44;0,00; 0,44 ;NÃO
05/01/2018 04:30;0;0,44;0,00; 0,44 ;NÃO
05/01/2018 04:45;0;0,44;0,00; 0,44 ;NÃO
05/01/2018 05:00;0;0,44;0,00; 0,44 ;NÃO
05/01/2018 05:15;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 05:30;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 05:45;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 06:00;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 06:15;0,2;0,43;0,20; 0,43 ;NÃO
05/01/2018 06:30;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 06:45;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 07:00;0,2;0,43;0,20; 0,43 ;NÃO
05/01/2018 07:15;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 07:30;0,2;0,43;0,20; 0,43 ;NÃO
05/01/2018 07:45;0,2;0,43;0,20; 0,43 ;NÃO
05/01/2018 08:00;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 08:15;0,2;0,43;0,20; 0,43 ;NÃO
05/01/2018 08:30;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 08:45;;43,00;0,00; 0,43 ;NÃO
05/01/2018 09:00;0,2;0,43;0,20; 0,43 ;NÃO
05/01/2018 09:15;0;0,43;0,00; 0,43 ;NÃO
05/01/2018 09:30;0,2;0,43;0,20; 0,43 ;NÃO
05/01/2018 09:45;0,6;0,44;0,60; 0,44 ;NÃO
