DATA E HORA UTC;CHUVA (mm);NIVEL (m);CHUVA CORRIGIDA;NIVEL CORRIGIDO;EXTRAVASAMENTO
01/01/2020 14:00;0;0,75;0,00; 0,75 ;NÃO
01/01/2020 14:15;0;0,75;0,00; 0,75 ;NÃO
01/01/2020 14:30;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 14:45;0;0,72;0,00; 0,72 ;NÃO
01/01/2020 15:00;0;0,74;0,00; 0,74 ;NÃO
01/01/2020 15:15;0;0,75;0,00; 0,75 ;NÃO
01/01/2020 15:30;0;0,74;0,00; 0,74 ;NÃO
01/01/2020 15:45;;;0,00; 0,74 ;NÃO
01/01/2020 16:00;;;0,00; 0,75 ;NÃO
01/01/2020 16:15;0;0,75;0,00; 0,75 ;NÃO
01/01/2020 16:30;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 16:45;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 17:00;0;0,77;0,00; 0,77 ;NÃO
01/01/2020 17:15;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 17:30;0;0,74;0,00; 0,74 ;NÃO
01/01/2020 17:45;0;0,75;0,00; 0,75 ;NÃO
01/01/2020 18:00;;;0,00; 0,76 ;NÃO
01/01/2020 18:15;0;0,77;0,00; 0,77 ;NÃO
01/01/2020 18:30;0;0,77;0,00; 0,77 ;NÃO
01/01/2020 18:45;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 19:00;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 19:15;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 19:30;0;0,77;0,00; 0,77 ;NÃO
01/01/2020 19:45;0;0,76;0,00; 0,76 ;NÃO
01/01/2020 20:00;0;0,73;0,00; 0,73 ;NÃO
01/01/2020 20:15;1;0,75;1,00; 0,75 ;NÃO
01/01/2020 20:30;6,4;0,84;6,40; 0,84 ;NÃO
01/01/2020 20:45;1,2;1,88;1,20; 1,88 ;NÃO
01/01/2020 21:00;0,2;1,75;0,20; 1,75 ;NÃO
01/01/2020 21:15;0;1,41;0,00; 1,41 ;NÃO
01/01/2020 21:30;0;1,13;0,00; 1,13 ;NÃO
01/01/2020 21:45;0;0,97;0,00; 0,97 ;NÃO
01/01/2020 22:00;0;0,87;0,00; 0,87 ;NÃO
01/01/2020 22:15;0;0,83;0,00; 0,83 ;NÃO
01/01/2020 22:30;0;0,81;0,00; 0,81 ;NÃO
01/01/2020 22:45;0;0,78;0,00; 0,78 ;NÃO
01/01/2020 23:00;0;0,77;0,00; 0,77 ;NÃO
01/01/2020 23:15;;;0,00; 0,77 ;NÃO
01/01/2020 23:30;0;0,77;0,00; 0,77 ;NÃO
01/01/2020 23:45;0;0,76;0,00; 0,76 ;NÃO
02/01/2020 00:00;0;0,77;0,00; 0,77 ;NÃO
02/01/2020 00:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 00:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 00:45;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 01:00;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 01:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 01:30;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 01:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 02:00;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 02:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 02:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 02:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 03:00;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 03:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 03:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 03:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 04:00;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 04:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 04:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 04:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 05:00;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 05:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 05:30;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 05:45;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 06:00;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 06:15;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 06:30;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 06:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 07:00;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 07:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 07:30;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 07:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 08:00;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 08:15;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 08:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 08:45;0;0,71;0,00; 0,71 ;NÃO
02/01/2020 09:00;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 09:15;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 09:30;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 09:45;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 10:00;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 10:15;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 10:30;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 10:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 11:00;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 11:15;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 11:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 11:45;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 12:00;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 12:15;0;0,72;0,00; 0,72 ;NÃO
02/01/2020 12:30;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 12:45;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 13:00;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 13:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 13:30;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 13:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 14:00;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 14:15;;;0,00; 0,74 ;NÃO
02/01/2020 14:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 14:45;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 15:00;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 15:15;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 15:30;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 15:45;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 16:00;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 16:15;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 16:30;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 16:45;0;0,74;0,00; 0,74 ;NÃO
02/01/2020 17:00;;74,00;0,00; 0,75 ;NÃO
02/01/2020 17:15;0;0,76;0,00; 0,76 ;NÃO
02/01/2020 17:30;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 17:45;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 18:00;0;0,73;0,00; 0,73 ;NÃO
02/01/2020 18:15;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 18:30;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 18:45;0;0,75;0,00; 0,75 ;NÃO
02/01/2020 19:00;14,8;1,04;14,80; 1,04 ;NÃO
02/01/2020 19:15;17;3,02;17,00; 3,02 ;NÃO
02/01/2020 19:30;0,4;3,22;0,40; 3,22 ;NÃO
02/01/2020 19:45;;;0,00; 2,60 ;NÃO
02/01/2020 20:00;;;0,00; 1,99 ;NÃO
02/01/2020 20:15;3,4;1,37;3,40; 1,37 ;NÃO
02/01/2020 20:30;9,2;1,55;9,20; 1,55 ;NÃO
02/01/2020 20:45;14,2;2,60;14,20; 2,60 ;NÃO
02/01/2020 21:00;14;3,41;14,00; 3,41 ;NÃO
02/01/2020 21:15;11,4;3,55;11,40; 3,55 ;SIM
02/01/2020 21:30;8,2;3,69;8,20; 3,69 ;SIM
02/01/2020 21:45;1,2;3,55;1,20; 3,55 ;SIM
02/01/2020 22:00;1;3,03;1,00; 3,03 ;NÃO
02/01/2020 22:15;0,6;2,49;0,60; 2,49 ;NÃO
02/01/2020 22:30;0,2;1,86;0,20; 1,86 ;NÃO
02/01/2020 22:45;0;1,50;0,00; 1,50 ;NÃO
02/01/2020 23:00;0;1,35;0,00; 1,35 ;NÃO
02/01/2020 23:15;;;0,00; 1,26 ;NÃO
02/01/2020 23:30;;;0,00; 1,16 ;NÃO
02/01/2020 23:45;0;1,07;0,00; 1,07 ;NÃO
03/01/2020 00:00;0;1,06;0,00; 1,06 ;NÃO
03/01/2020 00:15;0;1,01;0,00; 1,01 ;NÃO
03/01/2020 00:30;0;0,98;0,00; 0,98 ;NÃO
03/01/2020 00:45;0;0,97;0,00; 0,97 ;NÃO
03/01/2020 01:00;0;0,94;0,00; 0,94 ;NÃO
03/01/2020 01:15;0;0,92;0,00; 0,92 ;NÃO
03/01/2020 01:30;0;0,92;0,00; 0,92 ;NÃO
03/01/2020 01:45;0;0,91;0,00; 0,91 ;NÃO
03/01/2020 02:00;0;0,88;0,00; 0,88 ;NÃO
03/01/2020 02:15;0;0,88;0,00; 0,88 ;NÃO
03/01/2020 02:30;0;0,89;0,00; 0,89 ;NÃO
03/01/2020 02:45;0,2;0,87;0,20; 0,87 ;NÃO
03/01/2020 03:00;0;0,85;0,00; 0,85 ;NÃO
03/01/2020 03:15;0;0,85;0,00; 0,85 ;NÃO
03/01/2020 03:30;0;0,85;0,00; 0,85 ;NÃO
03/01/2020 03:45;0;0,84;0,00; 0,84 ;NÃO
03/01/2020 04:00;0;0,85;0,00; 0,85 ;NÃO
03/01/2020 04:15;0;0,82;0,00; 0,82 ;NÃO
03/01/2020 04:30;0;0,82;0,00; 0,82 ;NÃO
03/01/2020 04:45;0;0,82;0,00; 0,82 ;NÃO
03/01/2020 05:00;0;0,82;0,00; 0,82 ;NÃO
03/01/2020 05:15;0;0,79;0,00; 0,79 ;NÃO
03/01/2020 05:30;0;0,80;0,00; 0,80 ;NÃO
03/01/2020 05:45;0;0,81;0,00; 0,81 ;NÃO
03/01/2020 06:00;0;0,79;0,00; 0,79 ;NÃO
03/01/2020 06:15;0;0,81;0,00; 0,81 ;NÃO
03/01/2020 06:30;0;0,82;0,00; 0,82 ;NÃO
03/01/2020 06:45;0;0,79;0,00; 0,79 ;NÃO
03/01/2020 07:00;0;0,81;0,00; 0,81 ;NÃO
03/01/2020 07:15;0;0,79;0,00; 0,79 ;NÃO
03/01/2020 07:30;0;0,79;0,00; 0,79 ;NÃO
03/01/2020 07:45;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 08:00;0;0,78;0,00; 0,78 ;NÃO
03/01/2020 08:15;0;0,78;0,00; 0,78 ;NÃO
03/01/2020 08:30;0;0,78;0,00; 0,78 ;NÃO
03/01/2020 08:45;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 09:00;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 09:15;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 09:30;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 09:45;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 10:00;0;0,75;0,00; 0,75 ;NÃO
03/01/2020 10:15;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 10:30;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 10:45;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 11:00;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 11:15;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 11:30;0;0,75;0,00; 0,75 ;NÃO
03/01/2020 11:45;;75,00;0,00; 0,76 ;NÃO
03/01/2020 12:00;;;0,00; 0,76 ;NÃO
03/01/2020 12:15;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 12:30;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 12:45;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 13:00;0;0,75;0,00; 0,75 ;NÃO
03/01/2020 13:15;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 13:30;0;0,74;0,00; 0,74 ;NÃO
03/01/2020 13:45;0;0,75;0,00; 0,75 ;NÃO
03/01/2020 14:00;0;0,74;0,00; 0,74 ;NÃO
03/01/2020 14:15;0;0,76;0,00; 0,76 ;NÃO
03/01/2020 14:30;;;0,00; 0,76 ;NÃO
03/01/2020 14:45;;;0,00; 0,75 ;NÃO
03/01/2020 15:00;0;0,75;0,00; 0,75 ;NÃO
03/01/2020 15:15;0;0,77;0,00; 0,77 ;NÃO
03/01/2020 15:30;0,2;0,76;0,20; 0,76 ;NÃO
03/01/2020 15:45;4;0,82;4,00; 0,82 ;NÃO
03/01/2020 16:00;0,4;1,01;0,40; 1,01 ;NÃO
03/01/2020 16:15;1,6;1,18;1,60; 1,18 ;NÃO
03/01/2020 16:30;0,2;1,15;0,20; 1,15 ;NÃO
03/01/2020 16:45;0,2;1,06;0,20; 1,06 ;NÃO
03/01/2020 17:00;0,2;0,95;0,20; 0,95 ;NÃO
03/01/2020 17:15;0,2;0,95;0,20; 0,95 ;NÃO
03/01/2020 17:30;0,4;1,23;0,40; 1,23 ;NÃO
03/01/2020 17:45;0,2;1,15;0,20; 1,15 ;NÃO
03/01/2020 18:00;0,2;1,04;0,20; 1,04 ;NÃO
03/01/2020 18:15;0,2;0,99;0,20; 0,99 ;NÃO
03/01/2020 18:30;0,2;0,96;0,20; 0,96 ;NÃO
03/01/2020 18:45;0,2;0,96;0,20; 0,96 ;NÃO
03/01/2020 19:00;0,2;0,90;0,20; 0,90 ;NÃO
03/01/2020 19:15;0,4;0,88;0,40; 0,88 ;NÃO
03/01/2020 19:30;0,4;0,86;0,40; 0,86 ;NÃO
03/01/2020 19:45;0,2;0,86;0,20; 0,86 ;NÃO
03/01/2020 20:00;0,2;0,83;0,20; 0,83 ;NÃO
03/01/2020 20:15;0,2;0,84;0,20; 0,84 ;NÃO
03/01/2020 20:30;0;0,84;0,00; 0,84 ;NÃO
03/01/2020 20:45;0;0,82;0,00; 0,82 ;NÃO
03/01/2020 21:00;0;0,81;0,00; 0,81 ;NÃO
03/01/2020 21:15;0,2;0,79;0,20; 0,79 ;NÃO
03/01/2020 21:30;0,6;0,79;0,60; 0,79 ;NÃO
03/01/2020 21:45;1,2;0,78;1,20; 0,78 ;NÃO
03/01/2020 22:00;0,8;0,82;0,80; 0,82 ;NÃO
03/01/2020 22:15;1,8;0,91;1,80; 0,91 ;NÃO
03/01/2020 22:30;2,6;1,06;2,60; 1,06 ;NÃO
03/01/2020 22:45;4,2;1,27;4,20; 1,27 ;NÃO
03/01/2020 23:00;2;1,39;2,00; 1,39 ;NÃO
03/01/2020 23:15;1,2;1,38;1,20; 1,38 ;NÃO
03/01/2020 23:30;;;0,00; 1,29 ;NÃO
03/01/2020 23:45;;;0,00; 1,19 ;NÃO
04/01/2020 00:00;;;0,00; 1,10 ;NÃO
04/01/2020 00:15;0,6;1,01;0,60; 1,01 ;NÃO
04/01/2020 00:30;;101,00;0,00; 1,01 ;NÃO
04/01/2020 00:45;;;0,00; 0,93 ;NÃO
04/01/2020 01:00;0,2;0,86;0,20; 0,86 ;NÃO
04/01/2020 01:15;0;0,84;0,00; 0,84 ;NÃO
04/01/2020 01:30;0;0,84;0,00; 0,84 ;NÃO
04/01/2020 01:45;0,2;0,83;0,20; 0,83 ;NÃO
04/01/2020 02:00;0;0,79;0,00; 0,79 ;NÃO
04/01/2020 02:15;0;0,79;0,00; 0,79 ;NÃO
04/01/2020 02:30;0;0,79;0,00; 0,79 ;NÃO
04/01/2020 02:45;0;0,78;0,00; 0,78 ;NÃO
04/01/2020 03:00;0;0,78;0,00; 0,78 ;NÃO
04/01/2020 03:15;;;0,00; 0,78 ;NÃO
04/01/2020 03:30;;;0,00; 0,77 ;NÃO
04/01/2020 03:45;;;0,00; 0,77 ;NÃO
04/01/2020 04:00;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 04:15;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 04:30;0;0,78;0,00; 0,78 ;NÃO
04/01/2020 04:45;0;0,78;0,00; 0,78 ;NÃO
04/01/2020 05:00;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 05:15;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 05:30;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 05:45;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 06:00;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 06:15;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 06:30;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 06:45;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 07:00;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 07:15;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 07:30;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 07:45;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 08:00;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 08:15;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 08:30;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 08:45;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 09:00;0;0,73;0,00; 0,73 ;NÃO
04/01/2020 09:15;0;0,73;0,00; 0,73 ;NÃO
04/01/2020 09:30;0;0,72;0,00; 0,72 ;NÃO
04/01/2020 09:45;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 10:00;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 10:15;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 10:30;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 10:45;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 11:00;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 11:15;0;0,73;0,00; 0,73 ;NÃO
04/01/2020 11:30;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 11:45;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 12:00;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 12:15;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 12:30;;75,00;0,00; 0,75 ;NÃO
04/01/2020 12:45;;;0,00; 0,75 ;NÃO
04/01/2020 13:00;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 13:15;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 13:30;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 13:45;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 14:00;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 14:15;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 14:30;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 14:45;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 15:00;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 15:15;0;0,73;0,00; 0,73 ;NÃO
04/01/2020 15:30;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 15:45;;;0,00; 0,74 ;NÃO
04/01/2020 16:00;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 16:15;;74,00;0,00; 0,75 ;NÃO
04/01/2020 16:30;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 16:45;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 17:00;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 17:15;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 17:30;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 17:45;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 18:00;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 18:15;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 18:30;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 18:45;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 19:00;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 19:15;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 19:30;0,8;0,76;0,80; 0,76 ;NÃO
04/01/2020 19:45;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 20:00;0,2;0,76;0,20; 0,76 ;NÃO
04/01/2020 20:15;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 20:30;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 20:45;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 21:00;0,2;0,75;0,20; 0,75 ;NÃO
04/01/2020 21:15;0,2;0,76;0,20; 0,76 ;NÃO
04/01/2020 21:30;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 21:45;0;0,77;0,00; 0,77 ;NÃO
04/01/2020 22:00;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 22:15;0;0,76;0,00; 0,76 ;NÃO
04/01/2020 22:30;0;0,74;0,00; 0,74 ;NÃO
04/01/2020 22:45;0;0,75;0,00; 0,75 ;NÃO
04/01/2020 23:00;2,4;0,78;2,40; 0,78 ;NÃO
04/01/2020 23:15;6,8;2,00;6,80; 2,00 ;NÃO
04/01/2020 23:30;5,4;2,39;5,40; 2,39 ;NÃO
04/01/2020 23:45;1;2,18;1,00; 2,18 ;NÃO
05/01/2020 00:00;0,8;1,63;0,80; 1,63 ;NÃO
05/01/2020 00:15;0,2;1,36;0,20; 1,36 ;NÃO
05/01/2020 00:30;0,4;1,20;0,40; 1,20 ;NÃO
05/01/2020 00:45;0,4;1,05;0,40; 1,05 ;NÃO
05/01/2020 01:00;1;0,99;1,00; 0,99 ;NÃO
05/01/2020 01:15;1,4;1,00;1,40; 1,00 ;NÃO
05/01/2020 01:30;0,4;1,07;0,40; 1,07 ;NÃO
05/01/2020 01:45;0,2;1,09;0,20; 1,09 ;NÃO
05/01/2020 02:00;0;1,06;0,00; 1,06 ;NÃO
05/01/2020 02:15;0;1,01;0,00; 1,01 ;NÃO
05/01/2020 02:30;0;0,94;0,00; 0,94 ;NÃO
05/01/2020 02:45;0;0,89;0,00; 0,89 ;NÃO
05/01/2020 03:00;0;0,85;0,00; 0,85 ;NÃO
05/01/2020 03:15;0;0,83;0,00; 0,83 ;NÃO
05/01/2020 03:30;0;0,85;0,00; 0,85 ;NÃO
05/01/2020 03:45;0;0,84;0,00; 0,84 ;NÃO
05/01/2020 04:00;0;0,84;0,00; 0,84 ;NÃO
05/01/2020 04:15;0,2;0,82;0,20; 0,82 ;NÃO
05/01/2020 04:30;0;0,83;0,00; 0,83 ;NÃO
05/01/2020 04:45;0;0,82;0,00; 0,82 ;NÃO
05/01/2020 05:00;0;0,81;0,00; 0,81 ;NÃO
05/01/2020 05:15;0,2;0,82;0,20; 0,82 ;NÃO
05/01/2020 05:30;0;0,82;0,00; 0,82 ;NÃO
05/01/2020 05:45;0;0,82;0,00; 0,82 ;NÃO
05/01/2020 06:00;0;0,81;0,00; 0,81 ;NÃO
05/01/2020 06:15;0;0,82;0,00; 0,82 ;NÃO
05/01/2020 06:30;0;0,81;0,00; 0,81 ;NÃO
05/01/2020 06:45;0;0,80;0,00; 0,80 ;NÃO
05/01/2020 07:00;0;0,79;0,00; 0,79 ;NÃO
05/01/2020 07:15;0;0,79;0,00; 0,79 ;NÃO
05/01/2020 07:30;0;0,81;0,00; 0,81 ;NÃO
05/01/2020 07:45;0;0,80;0,00; 0,80 ;NÃO
05/01/2020 08:00;0;0,81;0,00; 0,81 ;NÃO
05/01/2020 08:15;0;0,80;0,00; 0,80 ;NÃO
05/01/2020 08:30;0;0,81;0,00; 0,81 ;NÃO
