Data e Hora (GMT);Chuva (mm);Nível (m);Correção chuva;Correção Nível;EXTRAVASAMENTO
1/31/22 8:00;0;0,59;0;0,59;NÃO
1/31/22 8:15;0;0,59;0;0,59;NÃO
1/31/22 8:30;0,2;0,59;0,2;0,59;NÃO
1/31/22 8:45;0,2;0,59;0,2;0,59;NÃO
1/31/22 9:00;0,4;0,59;0,4;0,59;NÃO
1/31/22 9:15;0,4;0,60;0,4;0,60;NÃO
1/31/22 9:30;0;0,60;0;0,60;NÃO
1/31/22 9:45;0,8;0,61;0,8;0,61;NÃO
1/31/22 10:00;0,6;0,62;0,6;0,62;NÃO
1/31/22 10:15;0,8;0,63;0,8;0,63;NÃO
1/31/22 10:30;0,2;0,65;0,2;0,65;NÃO
1/31/22 10:45;0,2;0,67;0,2;0,67;NÃO
1/31/22 11:00;0;0,68;0;0,68;NÃO
1/31/22 11:15;0;0,67;0;0,67;NÃO
1/31/22 11:30;0;0,65;0;0,65;NÃO
1/31/22 11:45;0;0,63;0;0,63;NÃO
1/31/22 12:00;0;0,62;0;0,62;NÃO
1/31/22 12:15;0;0,61;0;0,61;NÃO
1/31/22 12:30;0;0,60;0;0,60;NÃO
1/31/22 12:45;0;0,60;0;0,60;NÃO
1/31/22 13:00;0;0,60;0;0,60;NÃO
1/31/22 13:15;0;0,60;0;0,60;NÃO
1/31/22 13:30;0;0,60;0;0,60;NÃO
1/31/22 13:45;0;0,59;0;0,59;NÃO
1/31/22 14:00;0;0,59;0;0,59;NÃO
1/31/22 14:15;0;0,59;0;0,59;NÃO
1/31/22 14:30;0;0,59;0;0,59;NÃO
1/31/22 14:45;0;0,59;0;0,59;NÃO
1/31/22 15:00;0;0,59;0;0,59;NÃO
1/31/22 15:15;0;0,59;0;0,59;NÃO
1/31/22 15:30;0;0,59;0;0,59;NÃO
1/31/22 15:45;0;0,59;0;0,59;NÃO
1/31/22 16:00;0;0,59;0;0,59;NÃO
1/31/22 16:15;0;0,59;0;0,59;NÃO
1/31/22 16:30;0;0,59;0;0,59;NÃO
1/31/22 16:45;0;0,59;0;0,59;NÃO
1/31/22 17:00;0;0,59;0;0,59;NÃO
1/31/22 17:15;0;0,59;0;0,59;NÃO
1/31/22 17:30;0;0,59;0;0,59;NÃO
1/31/22 17:45;0;0,59;0;0,59;NÃO
1/31/22 18:00;0;0,59;0;0,59;NÃO
1/31/22 18:15;0;0,59;0;0,59;NÃO
1/31/22 18:30;0;0,59;0;0,59;NÃO
1/31/22 18:45;0;0,59;0;0,59;NÃO
1/31/22 19:00;0;0,59;0;0,59;NÃO
1/31/22 19:15;0;0,59;0;0,59;NÃO
1/31/22 19:30;0;0,59;0;0,59;NÃO
1/31/22 19:45;0;0,59;0;0,59;NÃO
1/31/22 20:00;0;0,59;0;0,59;NÃO
1/31/22 20:15;0;0,59;0;0,59;NÃO
1/31/22 20:30;0;0,59;0;0,59;NÃO
1/31/22 20:45;0;0,59;0;0,59;NÃO
1/31/22 21:00;0;0,59;0;0,59;NÃO
1/31/22 21:15;0;0,59;0;0,59;NÃO
1/31/22 21:30;0;0,59;0;0,59;NÃO
1/31/22 21:45;0;0,58;0;0,58;NÃO
1/31/22 22:00;0;0,58;0;0,58;NÃO
1/31/22 22:15;0;0,58;0;0,58;NÃO
1/31/22 22:30;0;0,58;0;0,58;NÃO
1/31/22 22:45;0;0,58;0;0,58;NÃO
1/31/22 23:00;0;0,58;0;0,58;NÃO
1/31/22 23:15;0;0,58;0;0,58;NÃO
1/31/22 23:30;0;0,58;0;0,58;NÃO
1/31/22 23:45;0;0,58;0;0,58;NÃO
2/1/22 0:00;0;0,58;0;0,58;NÃO
2/1/22 0:15;0;0,58;0;0,58;NÃO
2/1/22 0:30;0;0,58;0;0,58;NÃO
2/1/22 0:45;0;0,58;0;0,58;NÃO
2/1/22 1:00;0;0,58;0;0,58;NÃO
2/1/22 1:15;0;0,58;0;0,58;NÃO
2/1/22 1:30;0;0,58;0;0,58;NÃO
2/1/22 1:45;0;0,58;0;0,58;NÃO
2/1/22 2:00;0;0,58;0;0,58;NÃO
2/1/22 2:15;0;0,58;0;0,58;NÃO
2/1/22 2:30;0;0,58;0;0,58;NÃO
2/1/22 2:45;0;0,58;0;0,58;NÃO
2/1/22 3:00;0;0,58;0;0,58;NÃO
2/1/22 3:15;0;0,58;0;0,58;NÃO
2/1/22 3:30;0;0,58;0;0,58;NÃO
2/1/22 3:45;0;0,58;0;0,58;NÃO
2/1/22 4:00;0;0,58;0;0,58;NÃO
2/1/22 4:15;0;0,58;0;0,58;NÃO
2/1/22 4:30;0;0,58;0;0,58;NÃO
2/1/22 4:45;0;0,58;0;0,58;NÃO
2/1/22 5:00;0;0,58;0;0,58;NÃO
2/1/22 5:15;0;0,58;0;0,58;NÃO
2/1/22 5:30;0;0,58;0;0,58;NÃO
2/1/22 5:45;0;0,58;0;0,58;NÃO
2/1/22 6:00;0;0,58;0;0,58;NÃO
2/1/22 6:15;0;0,58;0;0,58;NÃO
2/1/22 6:30;0;0,58;0;0,58;NÃO
2/1/22 6:45;0;0,58;0;0,58;NÃO
2/1/22 7:00;0;0,58;0;0,58;NÃO
2/1/22 7:15;0;0,58;0;0,58;NÃO
2/1/22 7:30;0;0,58;0;0,58;NÃO
2/1/22 7:45;0;0,58;0;0,58;NÃO
2/1/22 8:00;0;0,58;0;0,58;NÃO
2/1/22 8:15;0;0,58;0;0,58;NÃO
2/1/22 8:30;0;0,58;0;0,58;NÃO
2/1/22 8:45;0;0,58;0;0,58;NÃO
2/1/22 9:00;0;0,58;0;0,58;NÃO
2/1/22 9:15;0;0,58;0;0,58;NÃO
2/1/22 9:30;0;0,58;0;0,58;NÃO
2/1/22 9:45;0;0,58;0;0,58;NÃO
2/1/22 10:00;0;0,58;0;0,58;NÃO
2/1/22 10:15;0;0,58;0;0,58;NÃO
2/1/22 10:30;0;0,58;0;0,58;NÃO
2/1/22 10:45;0;0,58;0;0,58;NÃO
2/1/22 11:00;0;0,58;0;0,58;NÃO
2/1/22 11:15;0;0,58;0;0,58;NÃO
2/1/22 11:30;0;0,58;0;0,58;NÃO
2/1/22 11:45;0;0,58;0;0,58;NÃO
2/1/22 12:00;0;0,58;0;0,58;NÃO
2/1/22 12:15;0;0,58;0;0,58;NÃO
2/1/22 12:30;0;0,58;0;0,58;NÃO
2/1/22 12:45;0;0,58;0;0,58;NÃO
2/1/22 13:00;0;0,58;0;0,58;NÃO
2/1/22 13:15;0;0,58;0;0,58;NÃO
2/1/22 13:30;0;0,58;0;0,58;NÃO
2/1/22 13:45;0;0,59;0;0,59;NÃO
2/1/22 14:00;0;0,6;0;0,6;NÃO
2/1/22 14:15;0;0,59;0;0,59;NÃO
2/1/22 14:30;0;0,6;0;0,6;NÃO
2/1/22 14:45;0;0,6;0;0,6;NÃO
2/1/22 15:00;0;0,6;0;0,6;NÃO
2/1/22 15:15;0;0,6;0;0,6;NÃO
2/1/22 15:30;0;0,59;0;0,59;NÃO
2/1/22 15:45;0;0,59;0;0,59;NÃO
2/1/22 16:00;0;0,6;0;0,6;NÃO
2/1/22 16:15;0;0,6;0;0,6;NÃO
2/1/22 16:30;0;0,6;0;0,6;NÃO
2/1/22 16:45;0;0,6;0;0,6;NÃO
2/1/22 17:00;0;0,6;0;0,6;NÃO
2/1/22 17:15;0;0,6;0;0,6;NÃO
2/1/22 17:30;0;0,6;0;0,6;NÃO
2/1/22 17:45;0;0,6;0;0,6;NÃO
2/1/22 18:00;0;0,6;0;0,6;NÃO
2/1/22 18:15;0;0,6;0;0,6;NÃO
2/1/22 18:30;0;0,6;0;0,6;NÃO
2/1/22 18:45;0;0,6;0;0,6;NÃO
2/1/22 19:00;3,8;0,61;3,8;0,61;NÃO
2/1/22 19:15;12;1,7;12;1,7;NÃO
2/1/22 19:30;2,4;2,27;2,4;2,27;NÃO
2/1/22 19:45;7,6;2,06;7,6;2,06;NÃO
2/1/22 20:00;0;1,95;0;1,95;NÃO
2/1/22 20:15;0;1,5;0;1,5;NÃO
2/1/22 20:30;0;1,17;0;1,17;NÃO
2/1/22 20:45;0;0,96;0;0,96;NÃO
2/1/22 21:00;0;0,84;0;0,84;NÃO
2/1/22 21:15;0;0,78;0;0,78;NÃO
2/1/22 21:30;0;0,74;0;0,74;NÃO
2/1/22 21:45;0;0,72;0;0,72;NÃO
2/1/22 22:00;0;0,7;0;0,7;NÃO
2/1/22 22:15;0,2;0,68;0,2;0,68;NÃO
2/1/22 22:30;0,2;0,67;0,2;0,67;NÃO
2/1/22 22:45;0,4;0,67;0,4;0,67;NÃO
2/1/22 23:00;0,6;0,67;0,6;0,67;NÃO
2/1/22 23:15;0,4;0,67;0,4;0,67;NÃO
2/1/22 23:30;0,4;0,69;0,4;0,69;NÃO
2/1/22 23:45;0,4;0,71;0,4;0,71;NÃO
2/2/22 0:00;0,4;0,73;0,4;0,73;NÃO
2/2/22 0:15;0,2;0,74;0,2;0,74;NÃO
2/2/22 0:30;0,8;0,73;0,8;0,73;NÃO
2/2/22 0:45;0,6;0,73;0,6;0,73;NÃO
2/2/22 1:00;0,6;0,74;0,6;0,74;NÃO
2/2/22 1:15;0,6;0,77;0,6;0,77;NÃO
2/2/22 1:30;0,6;0,79;0,6;0,79;NÃO
2/2/22 1:45;0,4;0,79;0,4;0,79;NÃO
2/2/22 2:00;0,4;0,78;0,4;0,78;NÃO
2/2/22 2:15;0;0,77;0;0,77;NÃO
2/2/22 2:30;0,2;0,75;0,2;0,75;NÃO
2/2/22 2:45;0;0,73;0;0,73;NÃO
2/2/22 3:00;0;0,7;0;0,7;NÃO
2/2/22 3:15;0;0,68;0;0,68;NÃO
2/2/22 3:30;0;0,66;0;0,66;NÃO
2/2/22 3:45;0;0,65;0;0,65;NÃO
2/2/22 4:00;0;0,64;0;0,64;NÃO
2/2/22 4:15;0,2;0,64;0,2;0,64;NÃO
2/2/22 4:30;0;0,64;0;0,64;NÃO
2/2/22 4:45;0;0,63;0;0,63;NÃO
2/2/22 5:00;0;0,63;0;0,63;NÃO
2/2/22 5:15;0;0,63;0;0,63;NÃO
2/2/22 5:30;0;0,63;0;0,63;NÃO
2/2/22 5:45;0;0,62;0;0,62;NÃO
2/2/22 6:00;0;0,62;0;0,62;NÃO
2/2/22 6:15;0;0,62;0;0,62;NÃO
2/2/22 6:30;0;0,62;0;0,62;NÃO
2/2/22 6:45;0;0,62;0;0,62;NÃO
2/2/22 7:00;0;0,62;0;0,62;NÃO
2/2/22 7:15;0;0,61;0;0,61;NÃO
2/2/22 7:30;0;0,61;0;0,61;NÃO
2/2/22 7:45;0;0,61;0;0,61;NÃO
2/2/22 8:00;0;0,61;0;0,61;NÃO
2/2/22 8:15;0;0,61;0;0,61;NÃO
2/2/22 8:30;0;0,61;0;0,61;NÃO
2/2/22 8:45;0;0,61;0;0,61;NÃO
2/2/22 9:00;0;0,61;0;0,61;NÃO
2/2/22 9:15;0;0,61;0;0,61;NÃO
2/2/22 9:30;0;0,61;0;0,61;NÃO
2/2/22 9:45;0;0,61;0;0,61;NÃO
2/2/22 10:00;0;0,61;0;0,61;NÃO
2/2/22 10:15;0;0,61;0;0,61;NÃO
2/2/22 10:30;0;0,61;0;0,61;NÃO
2/2/22 10:45;0;0,61;0;0,61;NÃO
2/2/22 11:00;0;0,61;0;0,61;NÃO
2/2/22 11:15;0;0,61;0;0,61;NÃO
2/2/22 11:30;0;0,61;0;0,61;NÃO
2/2/22 11:45;0;0,61;0;0,61;NÃO
2/2/22 12:00;0;0,61;0;0,61;NÃO
2/2/22 12:15;0;0,61;0;0,61;NÃO
2/2/22 12:30;0;0,61;0;0,61;NÃO
2/2/22 12:45;0;0,61;0;0,61;NÃO
2/2/22 13:00;0;0,61;0;0,61;NÃO
2/2/22 13:15;0;0,61;0;0,61;NÃO
2/2/22 13:30;0;0,61;0;0,61;NÃO
2/2/22 13:45;0;0,61;0;0,61;NÃO
2/2/22 14:00;0;0,61;0;0,61;NÃO
2/2/22 14:15;0;0,61;0;0,61;NÃO
2/2/22 14:30;0;0,61;0;0,61;NÃO
2/2/22 14:45;0;0,61;0;0,61;NÃO
2/2/22 15:00;0;0,61;0;0,61;NÃO
2/2/22 15:15;0;0,61;0;0,61;NÃO
2/2/22 15:30;0;0,61;0;0,61;NÃO
2/2/22 15:45;0;0,61;0;0,61;NÃO
2/2/22 16:00;0;0,61;0;0,61;NÃO
2/2/22 16:15;0;0,61;0;0,61;NÃO
2/2/22 16:30;0;0,62;0;0,62;NÃO
2/2/22 16:45;0;0,61;0;0,61;NÃO
2/2/22 17:00;0;0,61;0;0,61;NÃO
2/2/22 17:15;0;0,61;0;0,61;NÃO
2/2/22 17:30;0;0,61;0;0,61;NÃO
2/2/22 17:45;0;0,61;0;0,61;NÃO
2/2/22 18:00;0;0,61;0;0,61;NÃO
2/2/22 18:15;0;0,61;0;0,61;NÃO
2/2/22 18:30;4,8;0,65;4,8;0,65;NÃO
2/2/22 18:45;1,6;0,67;1,6;0,67;NÃO
2/2/22 19:00;10;1,03;10;1,03;NÃO
2/2/22 19:15;3,4;1,24;3,4;1,24;NÃO
2/2/22 19:30;0,8;1,64;0,8;1,64;NÃO
2/2/22 19:45;7;1,76;7;1,76;NÃO
2/2/22 20:00;2,8;2,41;2,8;2,41;NÃO
2/2/22 20:15;1,4;2,27;1,4;2,27;NÃO
2/2/22 20:30;0,4;1,68;0,4;1,68;NÃO
2/2/22 20:45;0,6;1,28;0,6;1,28;NÃO
2/2/22 21:00;3,2;1,17;3,2;1,17;NÃO
2/2/22 21:15;0,6;1,17;0,6;1,17;NÃO
2/2/22 21:30;0,6;1,07;0,6;1,07;NÃO
2/2/22 21:45;0,2;1,06;0,2;1,06;NÃO
2/2/22 22:00;0;1,06;0;1,06;NÃO
2/2/22 22:15;0,2;0,97;0,2;0,97;NÃO
2/2/22 22:30;0,2;0,86;0,2;0,86;NÃO
2/2/22 22:45;0;0,8;0;0,8;NÃO
2/2/22 23:00;0;0,77;0;0,77;NÃO
2/2/22 23:15;0;0,75;0;0,75;NÃO
2/2/22 23:30;0;0,73;0;0,73;NÃO
2/2/22 23:45;0;0,72;0;0,72;NÃO
2/3/22 0:00;0;0,7;0;0,7;NÃO
2/3/22 0:15;0;0,69;0;0,69;NÃO
2/3/22 0:30;0;0,69;0;0,69;NÃO
2/3/22 0:45;0;0,68;0;0,68;NÃO
2/3/22 1:00;0;0,67;0;0,67;NÃO
2/3/22 1:15;0;0,67;0;0,67;NÃO
2/3/22 1:30;0;0,66;0;0,66;NÃO
2/3/22 1:45;0;0,66;0;0,66;NÃO
2/3/22 2:00;0;0,65;0;0,65;NÃO
2/3/22 2:15;0;0,65;0;0,65;NÃO
2/3/22 2:30;0;0,65;0;0,65;NÃO
2/3/22 2:45;0;0,64;0;0,64;NÃO
2/3/22 3:00;0;0,64;0;0,64;NÃO
2/3/22 3:15;0;0,64;0;0,64;NÃO
2/3/22 3:30;0;0,64;0;0,64;NÃO
2/3/22 3:45;0;0,63;0;0,63;NÃO
2/3/22 4:00;0;0,63;0;0,63;NÃO
2/3/22 4:15;0;0,63;0;0,63;NÃO
2/3/22 4:30;0;0,63;0;0,63;NÃO
2/3/22 4:45;0;0,62;0;0,62;NÃO
2/3/22 5:00;0;0,62;0;0,62;NÃO
2/3/22 5:15;0;0,62;0;0,62;NÃO
2/3/22 5:30;0;0,62;0;0,62;NÃO
2/3/22 5:45;0;0,62;0;0,62;NÃO
2/3/22 6:00;0;0,62;0;0,62;NÃO
2/3/22 6:15;0;0,62;0;0,62;NÃO
2/3/22 6:30;0;0,61;0;0,61;NÃO
2/3/22 6:45;0;0,61;0;0,61;NÃO
2/3/22 7:00;0;0,61;0;0,61;NÃO
2/3/22 7:15;0;0,61;0;0,61;NÃO
2/3/22 7:30;0;0,61;0;0,61;NÃO
2/3/22 7:45;0;0,61;0;0,61;NÃO
2/3/22 8:00;0;0,61;0;0,61;NÃO
2/3/22 8:15;0;0,61;0;0,61;NÃO
2/3/22 8:30;0;0,61;0;0,61;NÃO
2/3/22 8:45;0;0,61;0;0,61;NÃO
2/3/22 9:00;0;0,61;0;0,61;NÃO
2/3/22 9:15;0;0,61;0;0,61;NÃO
2/3/22 9:30;0;0,61;0;0,61;NÃO
2/3/22 9:45;0;0,61;0;0,61;NÃO
2/3/22 10:00;0;0,61;0;0,61;NÃO
2/3/22 10:15;0;0,61;0;0,61;NÃO
2/3/22 10:30;0;0,61;0;0,61;NÃO
2/3/22 10:45;0;0,6;0;0,6;NÃO
2/3/22 11:00;0;0,6;0;0,6;NÃO
2/3/22 11:15;0;0,61;0;0,61;NÃO
2/3/22 11:30;0;0,6;0;0,6;NÃO
2/3/22 11:45;0;0,61;0;0,61;NÃO
2/3/22 12:00;0;0,61;0;0,61;NÃO
2/3/22 12:15;0;0,61;0;0,61;NÃO
2/3/22 12:30;0;0,61;0;0,61;NÃO
2/3/22 12:45;0;0,61;0;0,61;NÃO
2/3/22 13:00;0;0,61;0;0,61;NÃO
2/3/22 13:15;0;0,61;0;0,61;NÃO
2/3/22 13:30;0;0,6;0;0,6;NÃO
2/3/22 13:45;0;0,6;0;0,6;NÃO
2/3/22 14:00;0;0,6;0;0,6;NÃO
2/3/22 14:15;0;0,6;0;0,6;NÃO
2/3/22 14:30;0;0,6;0;0,6;NÃO
2/3/22 14:45;0;0,6;0;0,6;NÃO
2/3/22 15:00;0;0,6;0;0,6;NÃO
2/3/22 15:15;0;0,6;0;0,6;NÃO
2/3/22 15:30;0;0,6;0;0,6;NÃO
2/3/22 15:45;0;0,6;0;0,6;NÃO
2/3/22 16:00;0;0,61;0;0,61;NÃO
2/3/22 16:15;0;0,62;0;0,62;NÃO
2/3/22 16:30;0;0,62;0;0,62;NÃO
2/3/22 16:45;0;0,6;0;0,6;NÃO
2/3/22 17:00;0;0,6;0;0,6;NÃO
2/3/22 17:15;0;0,6;0;0,6;NÃO
2/3/22 17:30;0;0,6;0;0,6;NÃO
2/3/22 17:45;0,2;0,6;0,2;0,6;NÃO
2/3/22 18:00;0;0,6;0;0,6;NÃO
2/3/22 18:15;0,4;0,6;0,4;0,6;NÃO
2/3/22 18:30;10,4;1,63;10,4;1,63;NÃO
2/3/22 18:45;6,4;2,45;6,4;2,45;NÃO
2/3/22 19:00;3,8;2,56;3,8;2,56;NÃO
2/3/22 19:15;1;2,44;1;2,44;NÃO
2/3/22 19:30;1;2;1;2;NÃO
2/3/22 19:45;1,2;1,51;1,2;1,51;NÃO
2/3/22 20:00;0,4;1,26;0,4;1,26;NÃO
2/3/22 20:15;0;1,09;0;1,09;NÃO
2/3/22 20:30;0;0,96;0;0,96;NÃO
2/3/22 20:45;0;0,88;0;0,88;NÃO
2/3/22 21:00;0;0,82;0;0,82;NÃO
2/3/22 21:15;0;0,78;0;0,78;NÃO
2/3/22 21:30;0;0,75;0;0,75;NÃO
2/3/22 21:45;0;0,73;0;0,73;NÃO
2/3/22 22:00;0;0,72;0;0,72;NÃO
2/3/22 22:15;0;0,71;0;0,71;NÃO
2/3/22 22:30;0;0,7;0;0,7;NÃO
2/3/22 22:45;0;0,69;0;0,69;NÃO
2/3/22 23:00;0;0,69;0;0,69;NÃO
2/3/22 23:15;0;0,68;0;0,68;NÃO
2/3/22 23:30;0;0,68;0;0,68;NÃO
2/3/22 23:45;0;0,67;0;0,67;NÃO
2/4/22 0:00;0;0,67;0;0,67;NÃO
2/4/22 0:15;0;0,67;0;0,67;NÃO
2/4/22 0:30;0;0,66;0;0,66;NÃO
2/4/22 0:45;0;0,66;0;0,66;NÃO
2/4/22 1:00;0;0,66;0;0,66;NÃO
2/4/22 1:15;0;0,65;0;0,65;NÃO
2/4/22 1:30;0;0,65;0;0,65;NÃO
2/4/22 1:45;0;0,65;0;0,65;NÃO
2/4/22 2:00;0;0,65;0;0,65;NÃO
2/4/22 2:15;0;0,64;0;0,64;NÃO
2/4/22 2:30;0;0,64;0;0,64;NÃO
2/4/22 2:45;0;0,64;0;0,64;NÃO
2/4/22 3:00;0;0,64;0;0,64;NÃO
2/4/22 3:15;0;0,64;0;0,64;NÃO
2/4/22 3:30;0;0,64;0;0,64;NÃO
2/4/22 3:45;0;0,63;0;0,63;NÃO
2/4/22 4:00;0;0,63;0;0,63;NÃO
2/4/22 4:15;0;0,63;0;0,63;NÃO
2/4/22 4:30;0;0,63;0;0,63;NÃO
2/4/22 4:45;0;0,63;0;0,63;NÃO
2/4/22 5:00;0;0,63;0;0,63;NÃO
2/4/22 5:15;0;0,63;0;0,63;NÃO
2/4/22 5:30;0;0,62;0;0,62;NÃO
2/4/22 5:45;0;0,62;0;0,62;NÃO
2/4/22 6:00;0;0,62;0;0,62;NÃO
2/4/22 6:15;0;0,62;0;0,62;NÃO
2/4/22 6:30;0;0,62;0;0,62;NÃO
2/4/22 6:45;0;0,62;0;0,62;NÃO
2/4/22 7:00;0;0,62;0;0,62;NÃO
2/4/22 7:15;0;0,62;0;0,62;NÃO
2/4/22 7:30;0;0,62;0;0,62;NÃO
2/4/22 7:45;0;0,62;0;0,62;NÃO
2/4/22 8:00;0;0,62;0;0,62;NÃO
2/4/22 8:15;0;0,61;0;0,61;NÃO
2/4/22 8:30;0;0,61;0;0,61;NÃO
2/4/22 8:45;0;0,61;0;0,61;NÃO
2/4/22 9:00;0;0,61;0;0,61;NÃO
2/4/22 9:15;0;0,61;0;0,61;NÃO
2/4/22 9:30;0;0,61;0;0,61;NÃO
2/4/22 9:45;0;0,61;0;0,61;NÃO
2/4/22 10:00;0;0,61;0;0,61;NÃO
2/4/22 10:15;0;0,61;0;0,61;NÃO
2/4/22 10:30;0;0,61;0;0,61;NÃO
2/4/22 10:45;0;0,61;0;0,61;NÃO
2/4/22 11:00;0;0,61;0;0,61;NÃO
2/4/22 11:15;0;0,61;0;0,61;NÃO
2/4/22 11:30;0;0,61;0;0,61;NÃO
2/4/22 11:45;0;0,61;0;0,61;NÃO
2/4/22 12:00;0;0,61;0;0,61;NÃO
2/4/22 12:15;0;0,61;0;0,61;NÃO
2/4/22 12:30;0;0,61;0;0,61;NÃO
2/4/22 12:45;0;0,61;0;0,61;NÃO
2/4/22 13:00;0;0,61;0;0,61;NÃO
2/4/22 13:15;0;0,61;0;0,61;NÃO
2/4/22 13:30;0;0,61;0;0,61;NÃO
2/4/22 13:45;0;0,61;0;0,61;NÃO
2/4/22 14:00;0;0,61;0;0,61;NÃO
2/4/22 14:15;0;0,61;0;0,61;NÃO
2/4/22 14:30;0;0,61;0;0,61;NÃO
2/4/22 14:45;0;0,61;0;0,61;NÃO
2/4/22 15:00;0;0,61;0;0,61;NÃO
2/4/22 15:15;0;0,61;0;0,61;NÃO
2/4/22 15:30;0;0,61;0;0,61;NÃO
2/4/22 15:45;0;0,61;0;0,61;NÃO
2/4/22 16:00;0;0,61;0;0,61;NÃO
2/4/22 16:15;0;0,61;0;0,61;NÃO
2/4/22 16:30;0;0,61;0;0,61;NÃO
2/4/22 16:45;0;0,61;0;0,61;NÃO
2/4/22 17:00;0;0,61;0;0,61;NÃO
2/4/22 17:15;0;0,61;0;0,61;NÃO
2/4/22 17:30;0;0,61;0;0,61;NÃO
2/4/22 17:45;0;0,6;0;0,6;NÃO
2/4/22 18:00;0;0,6;0;0,6;NÃO
2/4/22 18:15;0;0,6;0;0,6;NÃO
2/4/22 18:30;0;0,6;0;0,6;NÃO
2/4/22 18:45;0;0,6;0;0,6;NÃO
2/4/22 19:00;0;0,6;0;0,6;NÃO
2/4/22 19:15;0;0,6;0;0,6;NÃO
2/4/22 19:30;0;0,6;0;0,6;NÃO
2/4/22 19:45;0;0,6;0;0,6;NÃO
2/4/22 20:00;0;0,6;0;0,6;NÃO
2/4/22 20:15;0;0,6;0;0,6;NÃO
2/4/22 20:30;0;0,6;0;0,6;NÃO
2/4/22 20:45;0;0,6;0;0,6;NÃO
2/4/22 21:00;0;0,6;0;0,6;NÃO
2/4/22 21:15;0;0,6;0;0,6;NÃO
2/4/22 21:30;0;0,6;0;0,6;NÃO
2/4/22 21:45;0;0,6;0;0,6;NÃO
2/4/22 22:00;0;0,6;0;0,6;NÃO
2/4/22 22:15;0;0,6;0;0,6;NÃO
2/4/22 22:30;0;0,6;0;0,6;NÃO
2/4/22 22:45;0;0,6;0;0,6;NÃO
2/4/22 23:00;0;0,6;0;0,6;NÃO
2/4/22 23:15;0;0,6;0;0,6;NÃO
2/4/22 23:30;0;0,6;0;0,6;NÃO
2/4/22 23:45;0;0,6;0;0,6;NÃO
2/5/22 0:00;0;0,6;0;0,6;NÃO
2/5/22 0:15;0;0,6;0;0,6;NÃO
2/5/22 0:30;0;0,6;0;0,6;NÃO
2/5/22 0:45;0;0,6;0;0,6;NÃO
2/5/22 1:00;0;0,6;0;0,6;NÃO
2/5/22 1:15;0;0,6;0;0,6;NÃO
2/5/22 1:30;0;0,6;0;0,6;NÃO
2/5/22 1:45;0;0,6;0;0,6;NÃO
2/5/22 2:00;0;0,6;0;0,6;NÃO
2/5/22 2:15;0;0,6;0;0,6;NÃO
2/5/22 2:30;0;0,6;0;0,6;NÃO
2/5/22 2:45;0;0,6;0;0,6;NÃO
2/5/22 3:00;0;0,6;0;0,6;NÃO
2/5/22 3:15;0;0,6;0;0,6;NÃO
2/5/22 3:30;0;0,6;0;0,6;NÃO
2/5/22 3:45;0;0,6;0;0,6;NÃO
2/5/22 4:00;0;0,59;0;0,59;NÃO
2/5/22 4:15;0;0,59;0;0,59;NÃO
2/5/22 4:30;0;0,59;0;0,59;NÃO
2/5/22 4:45;0;0,59;0;0,59;NÃO
2/5/22 5:00;0;0,59;0;0,59;NÃO
2/5/22 5:15;0;0,59;0;0,59;NÃO
2/5/22 5:30;0;0,59;0;0,59;NÃO
2/5/22 5:45;0;0,59;0;0,59;NÃO
2/5/22 6:00;0;0,59;0;0,59;NÃO
2/5/22 6:15;0;0,59;0;0,59;NÃO
2/5/22 6:30;0;0,59;0;0,59;NÃO
2/5/22 6:45;0;0,59;0;0,59;NÃO
2/5/22 7:00;0;0,59;0;0,59;NÃO
2/5/22 7:15;0;0,59;0;0,59;NÃO
2/5/22 7:30;0;0,59;0;0,59;NÃO
2/5/22 7:45;0;0,59;0;0,59;NÃO
2/5/22 8:00;0;0,59;0;0,59;NÃO
2/5/22 8:15;0;0,59;0;0,59;NÃO
2/5/22 8:30;0;0,59;0;0,59;NÃO
2/5/22 8:45;0;0,59;0;0,59;NÃO
2/5/22 9:00;0;0,59;0;0,59;NÃO
2/5/22 9:15;0;0,59;0;0,59;NÃO
2/5/22 9:30;0;0,59;0;0,59;NÃO
2/5/22 9:45;0;0,59;0;0,59;NÃO
2/5/22 10:00;0;0,59;0;0,59;NÃO
2/5/22 10:15;0;0,59;0;0,59;NÃO
2/5/22 10:30;0;0,59;0;0,59;NÃO
2/5/22 10:45;0;0,59;0;0,59;NÃO
2/5/22 11:00;0;0,59;0;0,59;NÃO
2/5/22 11:15;0;0,59;0;0,59;NÃO
2/5/22 11:30;0;0,59;0;0,59;NÃO
2/5/22 11:45;0;0,59;0;0,59;NÃO
2/5/22 12:00;0;0,59;0;0,59;NÃO
2/5/22 12:15;0;0,59;0;0,59;NÃO
2/5/22 12:30;0;0,59;0;0,59;NÃO
2/5/22 12:45;0;0,59;0;0,59;NÃO
2/5/22 13:00;0;0,59;0;0,59;NÃO
2/5/22 13:15;0;0,59;0;0,59;NÃO
2/5/22 13:30;0;0,6;0;0,6;NÃO
2/5/22 13:45;0;0,6;0;0,6;NÃO
2/5/22 14:00;0;0,6;0;0,6;NÃO
2/5/22 14:15;0;0,6;0;0,6;NÃO
2/5/22 14:30;0;0,6;0;0,6;NÃO
2/5/22 14:45;0;0,6;0;0,6;NÃO
2/5/22 15:00;0;0,6;0;0,6;NÃO
