DATA E HORA UTC;CHUVA (mm);NIVEL (m);CHUVA CORRIGIDA;NIVEL CORRIGIDO;EXTRAVASAMENTO
01/01/2013 00:00;0;0,44;0;0,44;NÃO
01/01/2013 00:15;0;0,44;0;0,44;NÃO
01/01/2013 00:30;0;0,44;0;0,44;NÃO
01/01/2013 00:45;0;0,44;0;0,44;NÃO
01/01/2013 01:00;0;0,44;0;0,44;NÃO
01/01/2013 01:15;0;0,44;0;0,44;NÃO
01/01/2013 01:30;0;0,46;0;0,46;NÃO
01/01/2013 01:45;0;0,44;0;0,44;NÃO
01/01/2013 02:00;0;0,44;0;0,44;NÃO
01/01/2013 02:15;0;0,44;0;0,44;NÃO
01/01/2013 02:30;0;0,44;0;0,44;NÃO
01/01/2013 02:45;0;0,46;0;0,46;NÃO
01/01/2013 03:00;0;0,44;0;0,44;NÃO
01/01/2013 03:15;0;0,44;0;0,44;NÃO
01/01/2013 03:30;0;0,44;0;0,44;NÃO
01/01/2013 03:45;0;0,44;0;0,44;NÃO
01/01/2013 04:00;0;0,46;0;0,46;NÃO
01/01/2013 04:15;0;0,44;0;0,44;NÃO
01/01/2013 04:30;0;0,46;0;0,46;NÃO
01/01/2013 04:45;0;0,44;0;0,44;NÃO
01/01/2013 05:00;0;0,46;0;0,46;NÃO
01/01/2013 05:15;0;0,44;0;0,44;NÃO
01/01/2013 05:30;0;0,44;0;0,44;NÃO
01/01/2013 05:45;0;0,46;0;0,46;NÃO
01/01/2013 06:00;0;0,44;0;0,44;NÃO
01/01/2013 06:15;0;0,46;0;0,46;NÃO
01/01/2013 06:30;0;0,44;0;0,44;NÃO
01/01/2013 06:45;0;0,46;0;0,46;NÃO
01/01/2013 07:00;0;0,44;0;0,44;NÃO
01/01/2013 07:15;0;0,44;0;0,44;NÃO
01/01/2013 07:30;0;0,44;0;0,44;NÃO
01/01/2013 07:45;0;0,44;0;0,44;NÃO
01/01/2013 08:00;0;0,46;0;0,46;NÃO
01/01/2013 08:15;0;0,44;0;0,44;NÃO
01/01/2013 08:30;0;0,44;0;0,44;NÃO
01/01/2013 08:45;0;0,44;0;0,44;NÃO
01/01/2013 09:00;0;0,46;0;0,46;NÃO
01/01/2013 09:15;0;0,44;0;0,44;NÃO
01/01/2013 09:30;0;0,44;0;0,44;NÃO
01/01/2013 09:45;0;0,44;0;0,44;NÃO
01/01/2013 10:00;0;0,44;0;0,44;NÃO
01/01/2013 10:15;0;0,44;0;0,44;NÃO
01/01/2013 10:30;0;0,44;0;0,44;NÃO
01/01/2013 10:45;0;0,46;0;0,46;NÃO
01/01/2013 11:00;0;0,44;0;0,44;NÃO
01/01/2013 11:15;0;0,44;0;0,44;NÃO
01/01/2013 11:30;0;0,44;0;0,44;NÃO
01/01/2013 11:45;0;0,44;0;0,44;NÃO
01/01/2013 12:00;0;0,44;0;0,44;NÃO
01/01/2013 12:15;0;0,44;0;0,44;NÃO
01/01/2013 12:30;0;0,44;0;0,44;NÃO
01/01/2013 12:45;0;0,44;0;0,44;NÃO
01/01/2013 13:00;0;0,44;0;0,44;NÃO
01/01/2013 13:15;0;0,44;0;0,44;NÃO
01/01/2013 13:30;0;0,44;0;0,44;NÃO
01/01/2013 13:45;0;0,43;0;0,43;NÃO
01/01/2013 14:00;0;0,44;0;0,44;NÃO
01/01/2013 14:15;0;0,44;0;0,44;NÃO
01/01/2013 14:30;0;0,44;0;0,44;NÃO
01/01/2013 14:45;0;0,43;0;0,43;NÃO
01/01/2013 15:00;0;0,44;0;0,44;NÃO
01/01/2013 15:15;0;0,43;0;0,43;NÃO
01/01/2013 15:30;0;0,44;0;0,44;NÃO
01/01/2013 15:45;0;0,43;0;0,43;NÃO
01/01/2013 16:00;0;0,43;0;0,43;NÃO
01/01/2013 16:15;0;0,43;0;0,43;NÃO
01/01/2013 16:30;0;0,44;0;0,44;NÃO
01/01/2013 16:45;0;0,43;0;0,43;NÃO
01/01/2013 17:00;0;0,43;0;0,43;NÃO
01/01/2013 17:15;0;0,43;0;0,43;NÃO
01/01/2013 17:30;0;0,44;0;0,44;NÃO
01/01/2013 17:45;0;0,44;0;0,44;NÃO
01/01/2013 18:00;0;0,43;0;0,43;NÃO
01/01/2013 18:15;0;0,43;0;0,43;NÃO
01/01/2013 18:30;0;0,44;0;0,44;NÃO
01/01/2013 18:45;0;0,43;0;0,43;NÃO
01/01/2013 19:00;0;0,43;0;0,43;NÃO
01/01/2013 19:15;0;0,43;0;0,43;NÃO
01/01/2013 19:30;0;0,43;0;0,43;NÃO
01/01/2013 19:45;0;0,43;0;0,43;NÃO
01/01/2013 20:00;0;0,43;0;0,43;NÃO
01/01/2013 20:15;0;0,43;0;0,43;NÃO
01/01/2013 20:30;0;0,44;0;0,44;NÃO
01/01/2013 20:45;0;0,43;0;0,43;NÃO
01/01/2013 21:00;0;0,43;0;0,43;NÃO
01/01/2013 21:15;0;0,43;0;0,43;NÃO
01/01/2013 21:30;0;0,44;0;0,44;NÃO
01/01/2013 21:45;0;0,44;0;0,44;NÃO
01/01/2013 22:00;0;0,44;0;0,44;NÃO
01/01/2013 22:15;0;0,44;0;0,44;NÃO
01/01/2013 22:30;0;0,43;0;0,43;NÃO
01/01/2013 22:45;0;0,44;0;0,44;NÃO
01/01/2013 23:00;0;0,44;0;0,44;NÃO
01/01/2013 23:15;0;0,44;0;0,44;NÃO
01/01/2013 23:30;0;0,44;0;0,44;NÃO
01/01/2013 23:45;0;0,44;0;0,44;NÃO
02/01/2013 00:00;0;0,44;0;0,44;NÃO
02/01/2013 00:15;0;0,42;0;0,42;NÃO
02/01/2013 00:30;0;0,44;0;0,44;NÃO
02/01/2013 00:45;0;0,44;0;0,44;NÃO
02/01/2013 01:00;0;0,44;0;0,44;NÃO
02/01/2013 01:15;0;0,44;0;0,44;NÃO
02/01/2013 01:30;0;0,44;0;0,44;NÃO
02/01/2013 01:45;0;0,44;0;0,44;NÃO
02/01/2013 02:00;0;0,46;0;0,46;NÃO
02/01/2013 02:15;0;0,46;0;0,46;NÃO
02/01/2013 02:30;0;0,44;0;0,44;NÃO
02/01/2013 02:45;0;0,44;0;0,44;NÃO
02/01/2013 03:00;0;0,46;0;0,46;NÃO
02/01/2013 03:15;0;0,44;0;0,44;NÃO
02/01/2013 03:30;0;0,44;0;0,44;NÃO
02/01/2013 03:45;0;0,44;0;0,44;NÃO
02/01/2013 04:00;0;0,44;0;0,44;NÃO
02/01/2013 04:15;0;0,44;0;0,44;NÃO
02/01/2013 04:30;0;0,44;0;0,44;NÃO
02/01/2013 04:45;0;0,46;0;0,46;NÃO
02/01/2013 05:00;0;0,46;0;0,46;NÃO
02/01/2013 05:15;0;0,46;0;0,46;NÃO
02/01/2013 05:30;0;0,44;0;0,44;NÃO
02/01/2013 05:45;0;0,42;0;0,42;NÃO
02/01/2013 06:00;0;0,46;0;0,46;NÃO
02/01/2013 06:15;0;0,47;0;0,47;NÃO
02/01/2013 06:30;0;0,47;0;0,47;NÃO
02/01/2013 06:45;0;0,47;0;0,47;NÃO
02/01/2013 07:00;0;0,46;0;0,46;NÃO
02/01/2013 07:15;0;0,46;0;0,46;NÃO
02/01/2013 07:30;0;0,46;0;0,46;NÃO
02/01/2013 07:45;0;0,46;0;0,46;NÃO
02/01/2013 08:00;0;0,46;0;0,46;NÃO
02/01/2013 08:15;0;0,46;0;0,46;NÃO
02/01/2013 08:30;0;0,46;0;0,46;NÃO
02/01/2013 08:45;0;0,46;0;0,46;NÃO
02/01/2013 09:00;0;0,46;0;0,46;NÃO
02/01/2013 09:15;0;0,46;0;0,46;NÃO
02/01/2013 09:30;0;0,46;0;0,46;NÃO
02/01/2013 09:45;0;0,46;0;0,46;NÃO
02/01/2013 10:00;0;0,47;0;0,47;NÃO
02/01/2013 10:15;0;0,46;0;0,46;NÃO
02/01/2013 10:30;0;0,46;0;0,46;NÃO
02/01/2013 10:45;0;0,46;0;0,46;NÃO
02/01/2013 11:00;0;0,46;0;0,46;NÃO
02/01/2013 11:15;0;0,46;0;0,46;NÃO
02/01/2013 11:30;0;0,46;0;0,46;NÃO
02/01/2013 11:45;0;0,46;0;0,46;NÃO
02/01/2013 12:00;0;0,44;0;0,44;NÃO
02/01/2013 12:15;0;0,46;0;0,46;NÃO
02/01/2013 12:30;0;0,44;0;0,44;NÃO
02/01/2013 12:45;0;0,46;0;0,46;NÃO
02/01/2013 13:00;0;0,46;0;0,46;NÃO
02/01/2013 13:15;0;0,44;0;0,44;NÃO
02/01/2013 13:30;0,25;0,44;0,25;0,44;NÃO
02/01/2013 13:45;0;0,44;0;0,44;NÃO
02/01/2013 14:00;0;0,44;0;0,44;NÃO
02/01/2013 14:15;0;0,44;0;0,44;NÃO
02/01/2013 14:30;0;0,44;0;0,44;NÃO
02/01/2013 14:45;0;0,44;0;0,44;NÃO
02/01/2013 15:00;0;0,44;0;0,44;NÃO
02/01/2013 15:15;0;0,44;0;0,44;NÃO
02/01/2013 15:30;0;0,44;0;0,44;NÃO
02/01/2013 15:45;0;0,44;0;0,44;NÃO
02/01/2013 16:00;0;0,46;0;0,46;NÃO
02/01/2013 16:15;0;0,44;0;0,44;NÃO
02/01/2013 16:30;0;0,44;0;0,44;NÃO
02/01/2013 16:45;0;0,44;0;0,44;NÃO
02/01/2013 17:00;0;0,44;0;0,44;NÃO
02/01/2013 17:15;0;0,46;0;0,46;NÃO
02/01/2013 17:30;0;0,44;0;0,44;NÃO
02/01/2013 17:45;0;0,44;0;0,44;NÃO
02/01/2013 18:00;0;0,44;0;0,44;NÃO
02/01/2013 18:15;0;0,44;0;0,44;NÃO
02/01/2013 18:30;0;0,43;0;0,43;NÃO
02/01/2013 18:45;0;0,44;0;0,44;NÃO
02/01/2013 19:00;0;0,44;0;0,44;NÃO
02/01/2013 19:15;0;0,44;0;0,44;NÃO
02/01/2013 19:30;0;0,44;0;0,44;NÃO
02/01/2013 19:45;0;0,44;0;0,44;NÃO
02/01/2013 20:00;0;0,44;0;0,44;NÃO
02/01/2013 20:15;0;0,44;0;0,44;NÃO
02/01/2013 20:30;0;0,44;0;0,44;NÃO
02/01/2013 20:45;0;0,44;0;0,44;NÃO
02/01/2013 21:00;0;0,44;0;0,44;NÃO
02/01/2013 21:15;0;0,44;0;0,44;NÃO
02/01/2013 21:30;0;0,44;0;0,44;NÃO
02/01/2013 21:45;0;0,44;0;0,44;NÃO
02/01/2013 22:00;0;0,44;0;0,44;NÃO
02/01/2013 22:15;0;0,44;0;0,44;NÃO
02/01/2013 22:30;0;0,46;0;0,46;NÃO
02/01/2013 22:45;0;0,46;0;0,46;NÃO
02/01/2013 23:00;0;0,46;0;0,46;NÃO
02/01/2013 23:15;0;0,46;0;0,46;NÃO
02/01/2013 23:30;0;0,44;0;0,44;NÃO
02/01/2013 23:45;0,25;0,44;0,25;0,44;NÃO
03/01/2013 00:00;0;0,44;0;0,44;NÃO
03/01/2013 00:15;0;0,44;0;0,44;NÃO
03/01/2013 00:30;0;0,44;0;0,44;NÃO
03/01/2013 00:45;0;0,44;0;0,44;NÃO
03/01/2013 01:00;0;0,46;0;0,46;NÃO
03/01/2013 01:15;0;0,46;0;0,46;NÃO
03/01/2013 01:30;0;0,46;0;0,46;NÃO
03/01/2013 01:45;0;0,44;0;0,44;NÃO
03/01/2013 02:00;0;0,47;0;0,47;NÃO
03/01/2013 02:15;0;0,57;0;0,57;NÃO
03/01/2013 02:30;0;0,57;0;0,57;NÃO
03/01/2013 02:45;0;0,54;0;0,54;NÃO
03/01/2013 03:00;0;0,52;0;0,52;NÃO
03/01/2013 03:15;0;0,50;0;0,50;NÃO
03/01/2013 03:30;0,25;0,50;0,25;0,50;NÃO
03/01/2013 03:45;0;0,47;0;0,47;NÃO
03/01/2013 04:00;0;0,47;0;0,47;NÃO
03/01/2013 04:15;0,25;0,46;0,25;0,46;NÃO
03/01/2013 04:30;0,25;0,46;0,25;0,46;NÃO
03/01/2013 04:45;0;0,46;0;0,46;NÃO
03/01/2013 05:00;0;0,47;0;0,47;NÃO
03/01/2013 05:15;0,25;0,47;0,25;0,47;NÃO
03/01/2013 05:30;0;0,50;0;0,50;NÃO
03/01/2013 05:45;0,25;0,54;0,25;0,54;NÃO
03/01/2013 06:00;0;0,58;0;0,58;NÃO
03/01/2013 06:15;0,25;1,38;0,25;1,38;NÃO
03/01/2013 06:30;0,5;1,74;0,5;1,74;NÃO
03/01/2013 06:45;0,5;1,85;0,5;1,85;NÃO
03/01/2013 07:00;1;1,87;1;1,87;NÃO
03/01/2013 07:15;1,25;1,86;1,25;1,86;NÃO
03/01/2013 07:30;1,5;1,71;1,5;1,71;NÃO
03/01/2013 07:45;2,25;1,48;2,25;1,48;NÃO
03/01/2013 08:00;3;1,26;3;1,26;NÃO
03/01/2013 08:15;4,25;0,95;4,25;0,95;NÃO
03/01/2013 08:30;4,5;0,79;4,5;0,79;NÃO
03/01/2013 08:45;4,5;0,70;4,5;0,70;NÃO
03/01/2013 09:00;4,25;0,66;4,25;0,66;NÃO
03/01/2013 09:15;4,5;0,63;4,5;0,63;NÃO
03/01/2013 09:30;4,25;0,62;4,25;0,62;NÃO
03/01/2013 09:45;4;0,59;4;0,59;NÃO
03/01/2013 10:00;4,25;0,58;4,25;0,58;NÃO
03/01/2013 10:15;3,5;0,58;3,5;0,58;NÃO
03/01/2013 10:30;3;0,58;3;0,58;NÃO
03/01/2013 10:45;2,5;0,59;2,5;0,59;NÃO
03/01/2013 11:00;1;0,59;1;0,59;NÃO
03/01/2013 11:15;0;0,59;0;0,59;NÃO
03/01/2013 11:30;0;0,59;0;0,59;NÃO
03/01/2013 11:45;0,25;0,58;0,25;0,58;NÃO
03/01/2013 12:00;0;0,57;0;0,57;NÃO
03/01/2013 12:15;0;0,56;0;0,56;NÃO
03/01/2013 12:30;0;0,56;0;0,56;NÃO
03/01/2013 12:45;0;0,54;0;0,54;NÃO
03/01/2013 13:00;0,5;0,63;0,5;0,63;NÃO
03/01/2013 13:15;0,25;0,82;0,25;0,82;NÃO
03/01/2013 13:30;0;0,82;0;0,82;NÃO
03/01/2013 13:45;0,5;0,77;0,5;0,77;NÃO
03/01/2013 14:00;0,5;0,72;0,5;0,72;NÃO
03/01/2013 14:15;0,5;0,73;0,5;0,73;NÃO
03/01/2013 14:30;0,5;0,75;0,5;0,75;NÃO
03/01/2013 14:45;0,75;0,73;0,75;0,73;NÃO
03/01/2013 15:00;0,75;0,69;0,75;0,69;NÃO
03/01/2013 15:15;0,5;0,65;0,5;0,65;NÃO
03/01/2013 15:30;1;0,62;1;0,62;NÃO
03/01/2013 15:45;0,5;0,59;0,5;0,59;NÃO
03/01/2013 16:00;0,5;0,58;0,5;0,58;NÃO
03/01/2013 16:15;0,5;0,57;0,5;0,57;NÃO
03/01/2013 16:30;0,5;0,56;0,5;0,56;NÃO
03/01/2013 16:45;0,25;0,54;0,25;0,54;NÃO
03/01/2013 17:00;0,25;0,56;0,25;0,56;NÃO
03/01/2013 17:15;0;0,52;0;0,52;NÃO
03/01/2013 17:30;0;0,52;0;0,52;NÃO
03/01/2013 17:45;0;0,52;0;0,52;NÃO
03/01/2013 18:00;0;0,52;0;0,52;NÃO
03/01/2013 18:15;0;0,51;0;0,51;NÃO
03/01/2013 18:30;0;0,51;0;0,51;NÃO
03/01/2013 18:45;0;0,51;0;0,51;NÃO
03/01/2013 19:00;0;0,51;0;0,51;NÃO
03/01/2013 19:15;0;0,51;0;0,51;NÃO
03/01/2013 19:30;0,25;0,54;0,25;0,54;NÃO
03/01/2013 19:45;0,25;0,72;0,25;0,72;NÃO
03/01/2013 20:00;0,5;1,04;0,5;1,04;NÃO
03/01/2013 20:15;0,5;1,30;0,5;1,30;NÃO
03/01/2013 20:30;0,75;1,32;0,75;1,32;NÃO
03/01/2013 20:45;0,75;1,19;0,75;1,19;NÃO
03/01/2013 21:00;1;1,01;1;1,01;NÃO
03/01/2013 21:15;1,25;0,91;1,25;0,91;NÃO
03/01/2013 21:30;0,75;0,84;0,75;0,84;NÃO
03/01/2013 21:45;1;0,79;1;0,79;NÃO
03/01/2013 22:00;0,75;0,75;0,75;0,75;NÃO
03/01/2013 22:15;1;0,72;1;0,72;NÃO
03/01/2013 22:30;1;0,69;1;0,69;NÃO
03/01/2013 22:45;1;0,69;1;0,69;NÃO
03/01/2013 23:00;1;0,65;1;0,65;NÃO
03/01/2013 23:15;1;0,67;1;0,67;NÃO
03/01/2013 23:30;1;0,69;1;0,69;NÃO
03/01/2013 23:45;1,25;0,75;1,25;0,75;NÃO
04/01/2013 00:00;1,25;0,77;1,25;0,77;NÃO
04/01/2013 00:15;1,25;0,76;1,25;0,76;NÃO
04/01/2013 00:30;1;0,70;1;0,70;NÃO
04/01/2013 00:45;1;0,66;1;0,66;NÃO
04/01/2013 01:00;0,75;0,63;0,75;0,63;NÃO
04/01/2013 01:15;1;0,62;1;0,62;NÃO
04/01/2013 01:30;0,75;0,61;0,75;0,61;NÃO
04/01/2013 01:45;0,75;0,61;0,75;0,61;NÃO
04/01/2013 02:00;1;0,62;1;0,62;NÃO
04/01/2013 02:15;0,75;0,62;0,75;0,62;NÃO
04/01/2013 02:30;1;0,61;1;0,61;NÃO
04/01/2013 02:45;0,75;0,61;0,75;0,61;NÃO
04/01/2013 03:00;0,75;0,61;0,75;0,61;NÃO
04/01/2013 03:15;0,75;0,59;0,75;0,59;NÃO
04/01/2013 03:30;0,75;0,59;0,75;0,59;NÃO
04/01/2013 03:45;0;0,62;0;0,62;NÃO
04/01/2013 04:00;1,5;0,61;1,5;0,61;NÃO
04/01/2013 04:15;0,75;0,61;0,75;0,61;NÃO
04/01/2013 04:30;0,75;0,59;0,75;0,59;NÃO
04/01/2013 04:45;0,5;0,59;0,5;0,59;NÃO
04/01/2013 05:00;0,75;0,59;0,75;0,59;NÃO
04/01/2013 05:15;0,75;0,58;0,75;0,58;NÃO
04/01/2013 05:30;0,5;0,58;0,5;0,58;NÃO
04/01/2013 05:45;0,75;0,58;0,75;0,58;NÃO
04/01/2013 06:00;0,75;0,57;0,75;0,57;NÃO
04/01/2013 06:15;0,75;0,59;0,75;0,59;NÃO
04/01/2013 06:30;0,5;0,61;0,5;0,61;NÃO
04/01/2013 06:45;0,5;0,62;0,5;0,62;NÃO
04/01/2013 07:00;0,75;0,62;0,75;0,62;NÃO
04/01/2013 07:15;0,5;0,65;0,5;0,65;NÃO
04/01/2013 07:30;0,5;0,69;0,5;0,69;NÃO
04/01/2013 07:45;0,75;0,67;0,75;0,67;NÃO
04/01/2013 08:00;0,5;0,63;0,5;0,63;NÃO
04/01/2013 08:15;0,5;0,62;0,5;0,62;NÃO
04/01/2013 08:30;0,5;0,59;0,5;0,59;NÃO
04/01/2013 08:45;0,5;0,58;0,5;0,58;NÃO
04/01/2013 09:00;0,5;0,58;0,5;0,58;NÃO
04/01/2013 09:15;0,75;0,58;0,75;0,58;NÃO
04/01/2013 09:30;0,5;0,58;0,5;0,58;NÃO
04/01/2013 09:45;0,5;0,57;0,5;0,57;NÃO
04/01/2013 10:00;0,75;0,58;0,75;0,58;NÃO
04/01/2013 10:15;0,5;0,58;0,5;0,58;NÃO
04/01/2013 10:30;0,5;0,57;0,5;0,57;NÃO
04/01/2013 10:45;0,5;0,56;0,5;0,56;NÃO
04/01/2013 11:00;0,5;0,57;0,5;0,57;NÃO
04/01/2013 11:15;0,25;0,56;0,25;0,56;NÃO
04/01/2013 11:30;0,5;0,56;0,5;0,56;NÃO
04/01/2013 11:45;0,5;0,56;0,5;0,56;NÃO
04/01/2013 12:00;0,5;0,56;0,5;0,56;NÃO
04/01/2013 12:15;0,25;0,54;0,25;0,54;NÃO
04/01/2013 12:30;0,5;0,54;0,5;0,54;NÃO
04/01/2013 12:45;0,25;0,51;0,25;0,51;NÃO
04/01/2013 13:00;0,25;0,54;0,25;0,54;NÃO
04/01/2013 13:15;0,25;0,54;0,25;0,54;NÃO
04/01/2013 13:30;0;0,54;0;0,54;NÃO
04/01/2013 13:45;0;0,52;0;0,52;NÃO
04/01/2013 14:00;0,25;0,52;0,25;0,52;NÃO
04/01/2013 14:15;0;0,52;0;0,52;NÃO
04/01/2013 14:30;0,5;0,52;0,5;0,52;NÃO
04/01/2013 14:45;0;0,54;0;0,54;NÃO
04/01/2013 15:00;0,25;0,54;0,25;0,54;NÃO
